dc.type.full,dc.identifier.uri,dc.date.issued,dc.title,dc.authority.people
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/693611,1998,Niki de Saint Phalle the Tarot Garden,"MAZZANTI, ANNA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/504076,1999,Max Weber. L'etica della responsabilità,"VOLONTE', PAOLO GAETANO"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/532384,1999,Auditorium di Milano. Una casa per la musica,"ZINGALE, SALVATORE"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/532856,2000,"12 Progetti per Pompei. Un sistema d'identità visiva per la Soprintendenza archeologica, Catalogo della mostra, Napoli - Palazzo Reale 10-28 nov., Soprintendenza archeologica di Pompei,","RICCO', DINA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/558159,2000,Design Plus Research: proceedings of the Politecnico di Milano conference,"PIZZOCARO, SILVIA LUISA;A. Arruda;D. De Moraes"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/558164,2000,Didattica&design. Processi e prodotti formativi nell'università che cambia,"PENATI, ANTONELLA VALERIA;SEASSARO, ALBERTO"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/558165,2000,Il design per i Distretti industriali,"MAFFEI, STEFANO;SIMONELLI, GIULIANO"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/255146,2001,"Un progetto pilota.DxD-Design dor District, Progetti per un distretto, Prodotto, Comunicazione strategica","CELASCHI, FLAVIANO;COLLINA, LUISA MARIA VIRGINIA;SIMONELLI, GIULIANO"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/270178,2001,The themes of designing designers 2001,"COLLINA, LUISA MARIA VIRGINIA;SIMONELLI, GIULIANO"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/561513,2001,MDM. Museo design Milano: il museo in rete per la rete dei musei,"D. Moretti;J. Pallabazzer;REBAGLIO, AGNESE"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/692962,2001,Progettare il marchio. Identità del gai,"PIAZZA, MARIO"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/242676,2002,Il design dell'ospitalità: la sala delle feste dell'Hotel Hilton Milan,"COLLINA, LUISA MARIA VIRGINIA;CRESPI, LUCIANO;F. Reinhart"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/264497,2002,"Design for working places. Environment, energy, new technologies","INGARAMO, MATTEO ORESTE"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/267750,2002,Movie Design per la comunicazione aziendale: Il Caso Mangiameli,"GALBIATI, MARIA LUISA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/504754,2002,DesignNet. Knowledge e Information Management per il design,"CIUCCARELLI, PAOLO;INNOCENTI, PERLA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/532321,2002,Rinnovare la tradizione: il design per il comparto ceramico di Cerreto Sannita e San Lorenzello.,"V. CRISTALLO;A. MORONE;PARENTE, MARINA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/532385,2002,Almanacco Tikkun 2002-2003,"ZINGALE, SALVATORE;BONFANTINI M. A;S.T.O.C.C.H.I. G."
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/532420,2002,I territori del design. Made in Italy e Sistemi Produttivi Locali,"MAFFEI, STEFANO;SIMONELLI, GIULIANO"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/557131,2002,"Milano distretto del Design: un sistema di luoghi, attori e relazioni al servizio dell’innovazione","BERTOLA, PAOLA;SANGIORGI, DANIELA;SIMONELLI, GIULIANO"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/557135,2002,Edilizia sostenibile: 44 progetti dimostrativi,"PIARDI, SILVIA ELVIRA MARIA;SCUDO, GIOVANNI"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/568593,2002,Il design della comunicazione. L'esperienza della Soprintendenza archeologica di Pompei,"RICCO', DINA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/692920,2002,"Italic 1.0
Il disegno dei caratteri contemporaneo in Italia","P. Lenarduzzi;PIAZZA, MARIO;S. Sfligiotti"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/989812,2002,Diritto d’Autori,"CRIPPA, DAVIDE;DI PRETE, BARBARA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/242611,2003,Nuove specie di spazi,"FARE', IDA MARIA LUISA;PIARDI, SILVIA ELVIRA MARIA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/254410,2003,DiLabb,"DESERTI, ALESSANDRO;GALBIATI, MARIA LUISA;GALLI, FRANCESCO"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/262254,2003,Progettare e costruire imbarcazioni da diporto,"PIARDI, SILVIA ELVIRA MARIA;RATTI, ANDREA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/264969,2003,CimbalImage. Il movie design per la comunicazione d'impresa. Un progetto per il gruppo Cimbali-Faema,"GALBIATI, MARIA LUISA;TERRANOVA, ANDREA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/532240,2003,La creatività diffusa. Culture e mestieri della moda oggi,"VOLONTE', PAOLO GAETANO"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/532322,2003,Design e sistema-prodotto alimentare. Un'esperienza territoriale di ricerca azione.,"V. CRISTALLO;E. GUIDA;A. MORONE;PARENTE, MARINA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/532345,2003,Designing Designers: Design for a local global world,"COLLINA, LUISA MARIA VIRGINIA;SIMONELLI, GIULIANO"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/532386,2003,Un edificio per il terziario. La nuova sede ABB Italia a Sesto San Giovanni,"ZINGALE, SALVATORE"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/532511,2003,Ricerca design e sperimentazione per l’innovazione di prodotto nel settore dell’accessorio moda: il caso Mangiameli,"BERTOLA, PAOLA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/532576,2003,Progettare e costruire imbarcazioni da diporto,"RATTI, ANDREA;PIARDI, SILVIA ELVIRA MARIA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/547790,2003,STAR | Sistema Topologico Argomentativo della Ricerca | Costruire l’organizzazione della conoscenza |Il caso ME.Design,"CASTELLI, ANTONELLA;VILLARI, BEATRICE"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/570243,2003,Acqua-da-bere,"BARBARA, ANNA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/666015,2003,16 tisaniere,"TONELLI, MARIA CRISTINA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/690865,2003,Il Giardino di Daniel Spoerri,"MAZZANTI, ANNA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/693207,2003,Gli archivi di architettura in Lombardia. Censimento delle fonti,"CIAGA', GRAZIELLA LEYLA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/242853,2004,Come Comete. Annunci e messaggi nella grafica della Triennale,"S. Annicchiarico;PIAZZA, MARIO"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/244604,2004,Design Multiverso. Appunti di Fenomenologia del Design,"BERTOLA, PAOLA;MANZINI, EZIO"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/247158,2004,Design at work 2004,"PALMIERI, STEFANIA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/250135,2004,Costruire imbarcazioni da diporto,"PIARDI, SILVIA ELVIRA MARIA;RATTI, ANDREA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/255226,2004,Il corpo delle cose,"COLLINA, LUISA MARIA VIRGINIA"
06 CURATELA::06.1 Curatela,http://hdl.handle.net/11311/263492,2004,L'usabilità dei prodotti industriali,"ANSELMI, LAURA;TOSI, FRANCESCA"
