title,author,year,type,keywords,cluster
"Design Mediterraneo | Mediterranean Design, 2011","FERRARA, MARIA RITA;A. Calvera",2011,07.13 Progetti,Design; Mediterraneo; product design; visual design; fotografia; scenari futuri; sviluppo economico,nocluster
"Servizi alla visita dell'area archeologica di competenza SAR, Roma","DE LUCCHI, MICHELE",2011,07.13 Progetti,-,nocluster
"Design sul filo della tradizione. Strategie e strumenti di valorizzazione di competenze e culture locali 

Design on the thread of tradition. Strategies and instruments to exploit local skills and culture in the textile industry","VACCA, FEDERICA",2011,07.13 Progetti,design; craft; material culture; local know how; knowledge-based production; production of value,nocluster
Progetto dell'identità visiva per il centocinquantesimo anniversario del Politecnico di Milano.,"TOLINO, UMBERTO",2011,07.13 Progetti,Brand design; Corporate Identity; immagine coordinata per territorio e istituzioni culturali; politecnico di milano,nocluster
Green Connection,"VIGNATI, ARIANNA;MANZONI, ALBERTO;LOLLIO, VALENTINA;RIVIECCIO, VALENTINA;CARAMAGNO, MARINA",2012,07.03 Design,-,nocluster
La dinastia Brueghel,"GADDI, ROSSANA",2012,07.03 Design,-,nocluster
Brueghel. Meraviglie dell'arte fiamminga,"GADDI, ROSSANA",2012,07.03 Design,-,nocluster
ARPA DI LUCE,"MURANO, FRANCESCO;Gianpietro Grossi;Pietro Pirelli",2012,07.04 Performance,-,nocluster
ARPA DI LUCE ALLA NOTTE DEI RICERCATORI A MANTOVA,"MURANO, FRANCESCO;Gianpietro Grossi;Pietro Pirelli",2012,07.04 Performance,-,nocluster
Fabio Bortolani. My way,"MAFFEI, STEFANO",2012,07.06 Mostra,-,nocluster
"Censimento delle architetture Liberty nel territorio di Varese, Area nord, sentiero 10","ANZANI, ANNA;CONDOLEO, PAOLA;Baila A.;CARAMEL, CLAUDIA;GUARISCO, MARGHERITA",2012,07.06 Mostra,-,nocluster
LUCI SULLE MURA,"MURANO, FRANCESCO",2012,07.06 Mostra,-,nocluster
Analogico/Digitale,"MAFFEI, STEFANO;S. Micelli;BOLZAN, PATRIZIA;M. Pirovano;A. Gianni",2012,07.06 Mostra,-,nocluster
Magic Thinks,"MURANO, FRANCESCO;Fenoglio N.",2012,07.08 Prototipo d'arte e relativi progetti,MATERIALI FOTOLUMINESCENTI,nocluster
LASER PENDULUM,"MURANO, FRANCESCO;Gianpietro Grossi;Pietro Pirelli",2012,07.08 Prototipo d'arte e relativi progetti,-,nocluster
Viaggiando Liberty. Percorsi di architettura lungo I sentieri del parco. Mappa tematica,"ANZANI, ANNA;BAILA, ANGELA;CARAMEL, CLAUDIA;GUARISCO, MARGHERITA;Pozzi G.",2012,07.09 Cartografia,"Campo dei Fiori, Liberty, bellezza, itinerari",nocluster
Complessita' e Sostenibilita' nel Progetto - 1/2012 gennaio-marzo 2012,"NEBULONI, ATTILIO",2012,07.12 Altro,-,nocluster
Complessita' e Sostenibilita' nel Progetto - 2/2012 aprile-giugno 2012,"NEBULONI, ATTILIO",2012,07.12 Altro,-,nocluster
Catalogo Salone Satellite 2012,"MAFFEI, STEFANO;S. Legrenzi",2012,07.12 Altro,-,nocluster
"Esposizione personale di disegni d'architettura, design città","PIERLUISI, GABRIELE",2012,07.12 Altro,Disegni; città; acquarello; tecniche miste; Rouen.,nocluster
Complessita' e Sostenibilita' nel Progetto - 3/2012 luglio-settembre 2012,"NEBULONI, ATTILIO",2012,07.12 Altro,-,nocluster
Complessita' e Sostenibilita' nel Progetto - 4/2012 ottobre-dicembre 2012.,"NEBULONI, ATTILIO",2012,07.12 Altro,-,nocluster
"EC project ""SPREAD - Sustainable Lifestyles 2050
Deliverable 3.1: ""Visual material presenting emerging best practices and emerging visions on sustainable lifestyles""","MERONI, ANNA;PIREDDA, FRANCESCA;JEGOU, FRANCOIS;CORUBOLO, MARTA",2012,07.12 Altro,Sustainable development; Social innovation; Service design; Strategic design,nocluster
"EC project ""SPREAD - Sustainable Lifestyles 2050
Deliverable 3.2: ""EUROPEAN POLICY BRIEF. Emerging Visions for Future Sustainable Lifestyles 2050""","MERONI, ANNA;CORUBOLO, MARTA",2012,07.12 Altro,Policy brief; Sustainable development; Strategic Design; Social Innovation,nocluster
NUTRIRE MILANO.  Relazione conclusiva anno 2011,"MERONI, ANNA;SIMEONE, GIULIA;CORUBOLO, MARTA;D. Cantu;PIREDDA, FRANCESCA;A. Arossa;P. Bolzacchini;A. Cecchini;E. Nasuelli;C. Fiorani;P. Corvo;P. Grimaldi;P. Migliorini;B. Scaltriti",2012,07.12 Altro,Service Design; Strategic Design; Sustainable development,nocluster
"European Lifestyles. The future issue.
EC project ""SPREAD - Sustainable Lifestyles 2050","MERONI, ANNA;PIREDDA, FRANCESCA;JEGOU, FRANCOIS;CORUBOLO, MARTA;C. Hicks;N. Bruggermann;R. Groezinger;S. Thorne;L. Rijnhout;S. Lorek;S. Goicoechea;A. Neuvonen;M. Ritola;S. Lahteenoja;K. Straver;M. Uyterlinde;C. Tigchelaar;B. Schaefer;G. Salvador;C. Chiotan;C. Costongs;O. Monts;JEGOU, FRANCOIS;P. Szuppinger;E. Csobod",2012,07.12 Altro,Service Design; Strategic Design; Sustainable development,nocluster
Use cases and requirements list,"RIZZO, FRANCESCA;S. Oliva;COSTA, FIAMMETTA CARLA ENRICA;e.t. alii",2012,07.12 Altro,-,nocluster
"Deliverable 5.2.1 Progetto Peripheria.
 Pilots scenarios (initial version)","CONCILIO, GRAZIA;RIZZO, FRANCESCA;e.t. alii",2012,07.12 Altro,-,nocluster
D 3.2.1 Training and learning report (initial version). Deliverable progetto europeo Peripheria,"CONCILIO, GRAZIA;RIZZO, FRANCESCA;e.t. alii",2012,07.12 Altro,-,nocluster
Exotic orientation systems as gameplay devices,"RIGHI RIVA, PIETRO;VITALI, ANNAMARIA ANDREA;PILLAN, MARGHERITA",2012,07.12 Altro,Games; Percepion; Illusions; Orientation; Procedural Rehtoric,nocluster
Atelier 2.0. How Web 2.0 enables new creative models to innovate in fashion,"COLOMBI, CHIARA;TOLINO, UMBERTO",2012,07.12 Altro,-,nocluster
Cover mania,"MAURI, MICHELE",2012,07.13 Progetti,-,nocluster
"Concorso di idee per la ricostruzione della “Chiesa di san Gregorio Magno” (AQ), Italia.","P. Rocchi;D. Groos;DOCCI, MARIO;C. Bianchini;A. Roca De Amicis;D. Esposito;C. Bartolozzi;BRUSCHI, ANDREA;M. Gaiani;G. Santi;D. Casertano;PIERLUISI, GABRIELE",2012,07.13 Progetti,-,nocluster
Concurso Público Nacional de anteprojetos de arquitetura para o Campus Cabral da Universidade Federal do Paraná – Curitiba,"R. Righi;NEBULONI, ATTILIO;B. Carreño;B. R. Padovano;BLASI, CESARE;PADOVANO, GABRIELLA",2012,07.13 Progetti,-,nocluster
"Fondazione Giorgio Cini. Restauro del Cenacolo Palladiano, Venezia","DE LUCCHI, MICHELE",2012,07.13 Progetti,-,nocluster
"Gallerie d'Italia - Piazza Scala, Milano","DE LUCCHI, MICHELE",2012,07.13 Progetti,-,nocluster
"Public Service Hall, Marneuli (Georgia)","DE LUCCHI, MICHELE",2012,07.13 Progetti,-,nocluster
Triennale di Milano. Restauro dello scalone d'onore e accesso al Teatro dell'Arte,"DE LUCCHI, MICHELE",2012,07.13 Progetti,-,nocluster
Pannello fonoassorbente Mitesco per Caimi Brevetti,"DE LUCCHI, MICHELE",2012,07.13 Progetti,-,nocluster
"Atlas of Urban Lighting Experience 2.0- Concorso internazionale ""VOX JUVENTA 2012 - Light Symposium in Wismar, Germany"" - progetto vincitore","CASCIANI, DARIA",2012,07.13 Progetti,"urban lighting, lighting experience, coloured lighting, lighting design,",nocluster
"SKYLIGHT  LUMINATOR
PRIMO PREMIO CONCORSO INTERNAZIONALE
SHARP DESIGN CONTEST
LIGHT FOR EMOTIONAL CONFORT","MURANO, FRANCESCO",2013,07.03 Design,LIGHT DESIGN; SKYLIGHT LUMINATOR; SHARP,nocluster
ARPA DI LUCE A MONZA,"MURANO, FRANCESCO;GIANPIETRO GROSSI;PIETRO PIRELLI",2013,07.04 Performance,-,nocluster
ARPA DI LUCE A VIGGIANO (POTENZA),"MURANO, FRANCESCO;PIETRO PIRELLI;GIAMPIETRO GROSSI",2013,07.04 Performance,-,nocluster
ARPA DI LUCE A MODENA,"MURANO, FRANCESCO;PIETRO PIRELLI;GIANPIETRO GROSSI",2013,07.04 Performance,-,nocluster
Made in slums. Mathare Nairobi.,"IRACE, FULVIO",2013,07.06 Mostra,design sostenibile,nocluster
"Casa Diaz - Design Autoprodotto
in Operae - Indipendent Design Festival 2013","MURANO, FRANCESCO",2013,07.06 Mostra,-,nocluster
Viaggiando Liberty - Percorsi di architettura lungo i sentieri del Parco,"A. Baila;ANZANI, ANNA;E. Guglielmi",2013,07.06 Mostra,-,nocluster
FAIMarathon2013 - Presenze Liberty a Gallarate,"ANZANI, ANNA;A. Baila;CARAMEL, CLAUDIA;GUARISCO, MARGHERITA",2013,07.06 Mostra,-,nocluster
A Designer A Day 2013,"ARQUILLA, VENANZIO;PARINI, BARBARA",2013,07.06 Mostra,-,nocluster
Senza Pericolo! Costruzioni e Sicurezza,"BUCCI, FEDERICO;BIAGI, MARCO ENZO;BOERI, ELISA;Dario Costi;CRIPPA, DAVIDE;DI PRETE, BARBARA;FERRARI, MASSIMO;Marco Introini;Lucia Miodini;Luigi Spinelli;TINAZZI, CLAUDIA",2013,07.06 Mostra,-,nocluster
Tech Stories,"BUCCI, FEDERICO;COLLINA, LUISA MARIA VIRGINIA;A. Colombo;B. Finessi;PROTASONI, SARA;E. Rovida",2013,07.06 Mostra,-,nocluster
INTORNO AL LIBRO. TRA ARTE E DESIGN,"FINESSI, GIUSEPPE",2013,07.06 Mostra,-,nocluster
PROGETTO CIBO. LA FORMA DEL GUSTO,"FINESSI, GIUSEPPE",2013,07.06 Mostra,-,nocluster
Chi paga i costi del traffico,"BERIA, PAOLO;GRIMALDI, RAFFAELE;PONTI, MARCO GUIDO",2013,07.12 Altro,-,nocluster
Quando l’analisi economica dice sempre di sì,"BERIA, PAOLO;PONTI, MARCO GUIDO",2013,07.12 Altro,-,nocluster
Complessità e Sostenibilità nel Progetto - 5/2013 gennaio-febbraio 2013,"NEBULONI, ATTILIO",2013,07.12 Altro,-,nocluster
Complessità e Sostenibilità nel Progetto - 6/2013 aprile-giugno 2013,"NEBULONI, ATTILIO",2013,07.12 Altro,-,nocluster
Complessità e Sostenibilità nel Progetto - 7/2013 luglio-settembre 2013,"NEBULONI, ATTILIO",2013,07.12 Altro,-,nocluster
Complessità e Sostenibilità nel Progetto - 8/2013 ottobre-dicembre 2013,"NEBULONI, ATTILIO",2013,07.12 Altro,-,nocluster
WOW! Jelly Session #6,"SCULLICA, FRANCESCO",2013,07.12 Altro,-,nocluster
"Manifattura di Domodossola, una storia italiana","DELL'ACQUA BELLAVITIS, ARTURO",2013,07.12 Altro,-,nocluster
Home Intertextile Mood,"DELL'ACQUA BELLAVITIS, ARTURO",2013,07.12 Altro,-,nocluster
Migliorare l’offerta formativa in materia di salute e sicurezza nelle costruzioni - definizione proposta regionale di “linee guida”,"B. Pesenti;C. Macchia;C. Bruni;FIGIANI, MAURIZIO;F. Lovato;D. Marinoni;F. Monfrini;D. Ramenghi;P. A. Reguzzoni;E. Sgaramella;G. Spedo;P. Zambianchi;G. Zappa",2013,07.12 Altro,-,nocluster
Design for Social Innovation as a form of Design Activism: An action format,"MERONI, ANNA;FASSI, DAVIDE;SIMEONE, GIULIA",2013,07.12 Altro,-,nocluster
From engaging to empowering people: a set of co-design experiments with a service design perspective.,"CANTU', DARIA;SELLONI, DANIELA",2013,07.12 Altro,service design; social innovation,nocluster
The experience of Creative Citizens,"SELLONI, DANIELA",2013,07.12 Altro,service design; social innovatin; Empowerment; citizenship,nocluster
Concurso Público Nacional de Arquitetura - Novo Centro Administrativo do Maranhão,"P. Pontes;B. Padovano;BLASI, CESARE;PADOVANO, GABRIELLA;NEBULONI, ATTILIO;P. Bertacchini",2013,07.13 Progetti,-,nocluster
Expo 2015. Punto di informazioni Agorà,"DE LUCCHI, MICHELE",2013,07.13 Progetti,-,nocluster
Comune di Lodi. Biblioteca Laudense,"DE LUCCHI, MICHELE",2013,07.13 Progetti,-,nocluster
"Uffici finanziari Banca Patrimoni Sella, Palazzo Bricherasio. Torino","DE LUCCHI, MICHELE",2013,07.13 Progetti,-,nocluster
Intesa Sanpaolo. Campus tecnologico e uffici a Moncalieri,"DE LUCCHI, MICHELE",2013,07.13 Progetti,-,nocluster
Zambon.  Ampliamento dell'Health and Quality Factory e nuovo Z Building a Vicenza,"DE LUCCHI, MICHELE",2013,07.13 Progetti,-,nocluster
Museo Frau a Tolentino,"DE LUCCHI, MICHELE",2013,07.13 Progetti,-,nocluster
"SKY LUMINATOR
Sharp International Design Contest | Light for Emotional Comfort","MURANO, FRANCESCO",2013,07.13 Progetti,-,nocluster
"Traditional Architecture and Countryside, Puglia - Valle D’itria","AMORUSO, GIUSEPPE",2014,07.02 Disegno,rilievo urbano e ambientale; Rappresentazione Paesaggio Ambiente; Disegno,nocluster
Mondopasta,"S. Maffei;A. Gianni;P. Bolzan;PIROVANO, MARCELLO",2014,07.06 Mostra,-,nocluster
"TEXTILE VIVANT.
Percorsi, esperienze e ricerche del textile design
Tracks, experiences and Researches in textile design","CONTI, GIOVANNI MARIA;DEL CURTO, BARBARA;FIORANI, ELEONORA;SOLDATI, MARIA GRAZIA",2014,07.06 Mostra,-,nocluster
IL DESIGN ITALIANO OLTRE LE CRISI. AUTARCHIA AUSTERITA' AUTOPRODUZIONE,"FINESSI, GIUSEPPE",2014,07.06 Mostra,-,nocluster
LA CASA MORBIDA. Tra arte e design,"FINESSI, GIUSEPPE",2014,07.06 Mostra,-,nocluster
"Milano Sottosopra, 50° anniversario della Rossa","BOSONI, GIAMPIERO",2014,07.06 Mostra,metropolitana; Franco Albini; Bob Noorda,nocluster
A Designer A Day (ADAD) 2014,"ARQUILLA, VENANZIO;PARINI, BARBARA",2014,07.06 Mostra,Design; Autoproduzione; Food Design,nocluster
Design dei servizi collaborativi,"SELLONI, DANIELA",2014,07.12 Altro,"sharing economy, service design, servizi collaborativi.",nocluster
RAW,"DensityDesign Research Lab;CAVIGLIA, GIORGIO;MAURI, MICHELE;UBOLDI, GIORGIO ROBERTO;AZZI, MATTEO",2014,07.13 Progetti,-,nocluster
CampUS. Incubazione e messa in scena di pratiche sociali,"Davide Fassi;Francesca Piredda;PERONDI, ELENA;Pierluigi Salvadeo",2014,07.13 Progetti,inclusione sociale; NEET,nocluster
Arid Zones Cluster Pavillon for Expo 2015,"BIAMONTI, ALESSANDRO;CAMOCINI, BARBARA;M. ZINI",2014,07.13 Progetti,Design; exhibition design,nocluster
"TEXTILE VIVANT 
Percorsi, esperienze e ricerche del textile design
Tracks, experiences and Researches in textile design","GADDI, ROSSANA",2015,07.03 Design,-,nocluster
Geografie,"FINESSI, GIUSEPPE",2015,07.06 Mostra,-,nocluster
Cool Japan_Double Impact,alessandro biamonti,2015,07.06 Mostra,"Giappone, Italia, Cultura, Design",nocluster
Milano mai vista,"IRACE, FULVIO;NERI, GABRIELE",2015,07.06 Mostra,Milano; architettura,nocluster
"Censire la Bellezza - Dal 28 febbraio al 10 marzo presso la Galleria 96 Metricubi d'arte - via Parini 8, Gallarate","BAILA, ANGELA;ANZANI, ANNA;Guglielmi, E.;CARAMEL, CLAUDIA;Niglia, D.",2015,07.06 Mostra,"Varese, Liberty, catalogazione, rilievo fotografico, conservazione",nocluster
Giorgio De Chirico_ Una gita a Lecco,"CEPPI, GIULIO",2015,07.06 Mostra,-,nocluster
LOMBARDIES. A unique territory with multiple identities,"PARENTE, MARINA;SIMONELLI, GIULIANO",2015,07.06 Mostra,"Expo Milano 2015, Lombardia, agroalimentare, produzione, innovazione",nocluster
Il Nuovo Vocabolario della Moda Italiana,"BERTOLA, PAOLA;LINFANTE, VITTORIO",2015,07.06 Mostra,-,nocluster
Design to feed the world,"CAMOCINI, BARBARA",2015,07.12 Altro,"Nutrizione, Design, Sostenibilità",nocluster
SIMPACT Project. Deliverable 4.1. Part I. SI Processes and Business Models,"Rizo, F.;KOMATSU, TAMAMI TIFFANY;DESERTI, ALESSANDRO",2015,07.12 Altro,-,nocluster
SIMPACT Project. Deliverable 4.1. Part II. Existing Forms of SI. Dynamics & Features influencing SI Processes and Business Models,"CELI, MANUELA;DESERTI, ALESSANDRO;Rizzo, F.",2015,07.12 Altro,-,nocluster
SIMPACT Project. Deliverable 3.2. Comparative Report on Social Innovation across Europe,"Terstriep, J.;Kleverbeck, M.;DESERTI, ALESSANDRO;Rizzo, F.",2015,07.12 Altro,-,nocluster
My Neighbourhood | My City Project. Deliverable 6.5. Scalability Implementation and Assessment Report,"Oliveira, A.;DESERTI, ALESSANDRO;CONCILIO, GRAZIA;MOLINARI, FRANCESCO;Rizzo, F;Morelli, N.;Akbar, F.",2015,07.12 Altro,-,nocluster
Etica e progettualità,"BOSONI, GIAMPIERO",2015,07.12 Altro,"Etica, progettualità, Design Thinking",nocluster
Bakground week 3  day 3,"BOSONI, GIAMPIERO",2015,07.12 Altro,"Architettura, Open City, Summer School",nocluster
"Hacking Public Services: come riprogettare i servizi pubblici, con i cittadini.","SELLONI, DANIELA",2015,07.12 Altro,#servicedesign #socialinnovation #civicactivism #sharingeconomy,nocluster
Ezio Manzini: design per l’innovazione sociale.,"SELLONI, DANIELA",2015,07.12 Altro,#designforsocialinnovation #culturadelprogetto #designthinking,nocluster
Interviewed: Ezio Manzini on Design When Everybody Designs.,"SELLONI, DANIELA",2015,07.12 Altro,#designforsocialinnovation #sharingeconomy #designthinking,nocluster
Miglior Cluster Zone Aride. Agricoltura e Nutrizione.,"COLLINA, LUISA MARIA VIRGINIA;CAMOCINI, BARBARA",2015,07.13 Progetti,"Zone Aride, Cultura Materiale, Risorse Idriche, Desertificazione, Design, Water Footprint.",nocluster
Padiglione Zero per Expo2015,"DE LUCCHI, MICHELE",2015,07.13 Progetti,-,nocluster
Unicredit Pavillion,"DE LUCCHI, MICHELE",2015,07.13 Progetti,-,nocluster
Casa del Manzoni - Milano,"DE LUCCHI, MICHELE",2015,07.13 Progetti,-,nocluster
"Progetto GENIUS LUCI  - Concorso internazionale ""URBAN LIGHTSCAPE"" - progetto vincitore","Gentili, Helena;CASCIANI, DARIA;Santoro, Piero;Caggiano, Else;D'Alesio, Carlo;Di Filippo, Massimo",2015,07.13 Progetti,"urban lighting, analysis,",nocluster
Research Service Design Based on Online Public Service Platform — APP Design for Mutual Learning Through Sign Language Short Video,Yin Liang,2016,07.03 Design,-,nocluster
Censire la Bellezza: Liberty segreto a Induno Olona.,"ANZANI, ANNA;BAILA, ANGELA;CARAMEL, CLAUDIA;GUARISCO, MARGHERITA;Guglielmi, E.;Niglia, D.",2016,07.06 Mostra,"Bellezza, Liberty, Varese, censimento",nocluster
Quasi segreti. Cassetti tra arte e design,"FINESSI, GIUSEPPE",2016,07.06 Mostra,-,nocluster
Dimensione domestica. Achille e Pier Giacomo Castiglioni e una strana idea di arredamento. Atto I°,"FINESSI, GIUSEPPE",2016,07.06 Mostra,-,nocluster
STANZE. Altre filosofie dell'abitare,"FINESSI, GIUSEPPE",2016,07.06 Mostra,-,nocluster
"Mostra ""Le vie del Compasso d'Oro - XXI Triennale Milano"", Campus Bovisa - Politecnico di Milano",M. Parente;F. Zurlo;A. Manciaracina,2016,07.06 Mostra,Premio Compasso d'Oro ADI,nocluster
"Sezione ""Un'Italia artigiana"" nella mostra ""Crafting the Future. Storie di artigianalità e innovazione""  – Mudec 22-24 Settembre 2016.",P. Bertola;F. Vacca,2016,07.06 Mostra,-,nocluster
Microfacts,S. Maffei;A. Gianni;P. Bolzan;M. Pirovano,2016,07.06 Mostra,-,nocluster
Ezio Manzini: idee e pratiche per una società cosmopolita,"SELLONI, DANIELA",2016,07.12 Altro,"innovazione sociale, co-design; service design",nocluster
La Porta di Milano e le Dimensioni Invisibili. Relazioni tra arte e architettura nello spazio ambiente / Invisible Dimensions at the Porta di Milano. Relationships between art and architecture in ambient space,"Tibúrcio, Isa Helena",2016,07.12 Altro,-,nocluster
The Social Innovation Journey Toolbox,"CORUBOLO, MARTA;MERONI, ANNA;ROSSI, MARTINA",2016,07.12 Altro,-,nocluster
"Centro Commerciale ""il Centro"" - Arese","DE LUCCHI, MICHELE",2016,07.13 Progetti,-,nocluster
The Missing Migrants Map,"PELLEGRINI, VALERIO;MAURI, MICHELE",2016,07.13 Progetti,-,nocluster
Treni Leonardo per ATM Milano - ADI Design Index 2016,"A. Dominoni;QUAQUARO, BENEDETTO",2016,07.13 Progetti,-,nocluster
Treni Leonardo per ATM Milano - Premio Eccellenze della Lombardia 2016,A. Dominoni;B. Quaquaro,2016,07.13 Progetti,"treni leonardo, atm, transportation design",nocluster
I Celti di Golasecca,Davide Bruno,2017,07.05 Esposizione,-,nocluster
SaloneSatellite. 20 anni di nuova creatività,"FINESSI, GIUSEPPE",2017,07.06 Mostra,-,nocluster
Dimensione domestica. Achille e Pier Giacomo Castiglioni e una strana idea di arredamento. Atto II,"FINESSI, GIUSEPPE",2017,07.06 Mostra,-,nocluster
Social Innovation Community EU Project. Deliverable 4.1. Report on SIC learning principles and processes,"Rizzo, F.;DESERTI, ALESSANDRO;de Pous, M.",2017,07.12 Altro,-,nocluster
CIMULACT (Citizen and Multi-Actor Consultation on Horizon 2020): first draft of social needs based research programme scenarios. An illustrated proposal for the set of research programmes addressing the overarching social needs derived from the citizens’ visions.,"MERONI, ANNA;ROSSI, MARTINA;SELLONI, DANIELA",2017,07.12 Altro,-,nocluster
Couture in Orbit - ADI Design Index 2017,A. Dominoni,2017,07.13 Progetti,-,nocluster
Couture in Orbit - Premio Eccellenze della Lombardia 2017,A. Dominoni,2017,07.13 Progetti,-,nocluster
"Maglia, Punto. Quarant'anni di tesori nascosti dell'archivio MF1",R. Gaddi,2018,07.03 Design,-,nocluster
"Maglia, Punto. Quarant'anni di tesori nascosti nella storia dell'archivio MF1",G. M. Conti;R. Gaddi;M. Motta,2018,07.06 Mostra,-,nocluster
