title,author,year,type,keywords,cluster
Max Weber. L'etica della responsabilità,"VOLONTE', PAOLO GAETANO",1999,06.1 Curatela,-,nocluster
Auditorium di Milano. Una casa per la musica,"ZINGALE, SALVATORE",1999,06.1 Curatela,-,nocluster
"12 Progetti per Pompei. Un sistema d'identità visiva per la Soprintendenza archeologica, Catalogo della mostra, Napoli - Palazzo Reale 10-28 nov., Soprintendenza archeologica di Pompei,","RICCO', DINA",2000,06.1 Curatela,-,nocluster
Design Plus Research: proceedings of the Politecnico di Milano conference,"PIZZOCARO, SILVIA LUISA;A. Arruda;D. De Moraes",2000,06.1 Curatela,Design research,nocluster
Didattica&design. Processi e prodotti formativi nell'università che cambia,"PENATI, ANTONELLA VALERIA;SEASSARO, ALBERTO",2000,06.1 Curatela,-,nocluster
Il design per i Distretti industriali,"MAFFEI, STEFANO;SIMONELLI, GIULIANO",2000,06.1 Curatela,-,nocluster
"Un progetto pilota.DxD-Design dor District, Progetti per un distretto, Prodotto, Comunicazione strategica","CELASCHI, FLAVIANO;COLLINA, LUISA MARIA VIRGINIA;SIMONELLI, GIULIANO",2001,06.1 Curatela,-,nocluster
The themes of designing designers 2001,"COLLINA, LUISA MARIA VIRGINIA;SIMONELLI, GIULIANO",2001,06.1 Curatela,-,nocluster
MDM. Museo design Milano: il museo in rete per la rete dei musei,"D. Moretti;J. Pallabazzer;REBAGLIO, AGNESE",2001,06.1 Curatela,-,nocluster
Progettare il marchio. Identità del gai,"PIAZZA, MARIO",2001,06.1 Curatela,-,nocluster
Il design dell'ospitalità: la sala delle feste dell'Hotel Hilton Milan,"COLLINA, LUISA MARIA VIRGINIA;CRESPI, LUCIANO;F. Reinhart",2002,06.1 Curatela,-,nocluster
"Design for working places. Environment, energy, new technologies","INGARAMO, MATTEO ORESTE",2002,06.1 Curatela,-,nocluster
Movie Design per la comunicazione aziendale: Il Caso Mangiameli,"GALBIATI, MARIA LUISA",2002,06.1 Curatela,-,nocluster
DesignNet. Knowledge e Information Management per il design,"CIUCCARELLI, PAOLO;INNOCENTI, PERLA",2002,06.1 Curatela,design knowledge; interfacce,nocluster
Rinnovare la tradizione: il design per il comparto ceramico di Cerreto Sannita e San Lorenzello.,"V. CRISTALLO;A. MORONE;PARENTE, MARINA",2002,06.1 Curatela,design per lo sviluppo locale; product design; communication design,nocluster
Almanacco Tikkun 2002-2003,"ZINGALE, SALVATORE;BONFANTINI M. A;S.T.O.C.C.H.I. G.",2002,06.1 Curatela,-,nocluster
I territori del design. Made in Italy e Sistemi Produttivi Locali,"MAFFEI, STEFANO;SIMONELLI, GIULIANO",2002,06.1 Curatela,-,nocluster
"Milano distretto del Design: un sistema di luoghi, attori e relazioni al servizio dell’innovazione","BERTOLA, PAOLA;SANGIORGI, DANIELA;SIMONELLI, GIULIANO",2002,06.1 Curatela,-,nocluster
Edilizia sostenibile: 44 progetti dimostrativi,"PIARDI, SILVIA ELVIRA MARIA;SCUDO, GIOVANNI",2002,06.1 Curatela,-,nocluster
Il design della comunicazione. L'esperienza della Soprintendenza archeologica di Pompei,"RICCO', DINA",2002,06.1 Curatela,-,nocluster
"Italic 1.0
Il disegno dei caratteri contemporaneo in Italia","P. Lenarduzzi;PIAZZA, MARIO;S. Sfligiotti",2002,06.1 Curatela,-,nocluster
Diritto d’Autori,"CRIPPA, DAVIDE;DI PRETE, BARBARA",2002,06.1 Curatela,-,nocluster
Nuove specie di spazi,"FARE', IDA MARIA LUISA;PIARDI, SILVIA ELVIRA MARIA",2003,06.1 Curatela,-,nocluster
DiLabb,"DESERTI, ALESSANDRO;GALBIATI, MARIA LUISA;GALLI, FRANCESCO",2003,06.1 Curatela,-,nocluster
Progettare e costruire imbarcazioni da diporto,"PIARDI, SILVIA ELVIRA MARIA;RATTI, ANDREA",2003,06.1 Curatela,-,nocluster
CimbalImage. Il movie design per la comunicazione d'impresa. Un progetto per il gruppo Cimbali-Faema,"GALBIATI, MARIA LUISA;TERRANOVA, ANDREA",2003,06.1 Curatela,-,nocluster
La creatività diffusa. Culture e mestieri della moda oggi,"VOLONTE', PAOLO GAETANO",2003,06.1 Curatela,-,nocluster
Design e sistema-prodotto alimentare. Un'esperienza territoriale di ricerca azione.,"V. CRISTALLO;E. GUIDA;A. MORONE;PARENTE, MARINA",2003,06.1 Curatela,food design; ricerca-azione; design per lo sviluppo locale,nocluster
Designing Designers: Design for a local global world,"COLLINA, LUISA MARIA VIRGINIA;SIMONELLI, GIULIANO",2003,06.1 Curatela,-,nocluster
Un edificio per il terziario. La nuova sede ABB Italia a Sesto San Giovanni,"ZINGALE, SALVATORE",2003,06.1 Curatela,-,nocluster
Ricerca design e sperimentazione per l’innovazione di prodotto nel settore dell’accessorio moda: il caso Mangiameli,"BERTOLA, PAOLA",2003,06.1 Curatela,-,nocluster
Progettare e costruire imbarcazioni da diporto,"RATTI, ANDREA;PIARDI, SILVIA ELVIRA MARIA",2003,06.1 Curatela,-,nocluster
STAR | Sistema Topologico Argomentativo della Ricerca | Costruire l’organizzazione della conoscenza |Il caso ME.Design,"CASTELLI, ANTONELLA;VILLARI, BEATRICE",2003,06.1 Curatela,-,nocluster
Acqua-da-bere,"BARBARA, ANNA",2003,06.1 Curatela,-,nocluster
16 tisaniere,"TONELLI, MARIA CRISTINA",2003,06.1 Curatela,-,nocluster
Il Giardino di Daniel Spoerri,"MAZZANTI, ANNA",2003,06.1 Curatela,arte ambientale; arte ambientata; ready made,nocluster
Gli archivi di architettura in Lombardia. Censimento delle fonti,"CIAGA', GRAZIELLA LEYLA",2003,06.1 Curatela,-,nocluster
Come Comete. Annunci e messaggi nella grafica della Triennale,"S. Annicchiarico;PIAZZA, MARIO",2004,06.1 Curatela,Storia del design della comunicazione; Triennale di Milano; grafica; Milano; anni trenta; anni quaranta; anni cinquanta; anni settanta; anni ottanta; anni novanta,nocluster
Design Multiverso. Appunti di Fenomenologia del Design,"BERTOLA, PAOLA;MANZINI, EZIO",2004,06.1 Curatela,-,nocluster
Design at work 2004,"PALMIERI, STEFANIA",2004,06.1 Curatela,-,nocluster
Costruire imbarcazioni da diporto,"PIARDI, SILVIA ELVIRA MARIA;RATTI, ANDREA",2004,06.1 Curatela,-,nocluster
Il corpo delle cose,"COLLINA, LUISA MARIA VIRGINIA",2004,06.1 Curatela,-,nocluster
L'usabilità dei prodotti industriali,"ANSELMI, LAURA;TOSI, FRANCESCA",2004,06.1 Curatela,Usabilità; User centred design; qualità d'uso,nocluster
Edmund Husserl. Fenomenologia e teoria della conoscenza,"VOLONTE', PAOLO GAETANO",2004,06.1 Curatela,-,nocluster
Solution oriented partnership. How to design industrialised sustainable solutions,"MANZINI, EZIO;COLLINA, LUISA MARIA VIRGINIA;STEVE EVANS",2004,06.1 Curatela,-,nocluster
Progetto giovane,"SIMONELLI, GIULIANO;BARONI D.",2004,06.1 Curatela,-,nocluster
Design della comunicazione ed esperienze di acquisto,"BUCCHETTI, VALERIA LUISA",2004,06.1 Curatela,-,nocluster
"Sapere, immaginare, fare: il design d’innovazione per l’elettrodomestico. Formazione post-lauream per il design dei prodotti a media complessità","RAMPINO, LUCIA ROSA ELENA",2004,06.1 Curatela,-,nocluster
Design e finitura dei compositi derivati dal legno,"INGARAMO, MATTEO ORESTE",2004,06.1 Curatela,-,nocluster
