title,author,year,type,keywords,cluster
Il caso Alpitour,"CAUTELA, CABIRIO",2004,02.1 Contributo in Volume,marketing dei servizi; design dei servizi,nocluster
Trend Grasping Research,"COLOMBI, CHIARA",2007,02.1 Contributo in Volume,-,nocluster
I numeri del dottorato.The figures of the Ph.D. programs.,"VISCONTI, PAMELA",2008,02.1 Contributo in Volume,ricerca design; italia; mappatura,nocluster
Le aree disciplinari della ricerca dottorale. Dosciplinary areas of Ph.D. research.,"VISCONTI, PAMELA",2008,02.1 Contributo in Volume,-,nocluster
Categorie DRM e temi di ricerca: una mappa fenomenologica. DRM categories and research topics: a phenomenological map,"VISCONTI, PAMELA",2008,02.1 Contributo in Volume,-,nocluster
Architetture a Milano dal 1945 ad oggi. Selezione delle opere di interesse storico artistico.,"CIAGA', GRAZIELLA LEYLA",2008,02.1 Contributo in Volume,Milano; Moderno; architettura; tutela; censimento; schedatura; data-base,nocluster
"Alberto Rosselli, alla  ricerca di un prodotto seriale","BOSONI, GIAMPIERO",2008,02.1 Contributo in Volume,-,nocluster
Piero De Martini: Il progetto razionale in un mondo “casual”,"BOSONI, GIAMPIERO",2008,02.1 Contributo in Volume,-,nocluster
Patrick Jouin. Per un nuovo spazio gravitazionale del casa,"BOSONI, GIAMPIERO",2008,02.1 Contributo in Volume,-,nocluster
Afra and Tobia Scarpa. A Conversation with Tobia Scarpa,"BOSONI, GIAMPIERO",2008,02.1 Contributo in Volume,-,nocluster
Sottsass Associati. On the Diwan-I-Kahs and Pretty Girls,"BOSONI, GIAMPIERO",2008,02.1 Contributo in Volume,-,nocluster
Hannes Wettstein. Purism and Fluency,"BOSONI, GIAMPIERO",2008,02.1 Contributo in Volume,-,nocluster
Rodolfo Dordoni. The Austerity of a Conceptual Approach,"BOSONI, GIAMPIERO",2008,02.1 Contributo in Volume,-,nocluster
A Conversation with Piero Lissoni,"BOSONI, GIAMPIERO",2008,02.1 Contributo in Volume,-,nocluster
Appunti sugli anni ‘80,"BOSONI, GIAMPIERO",2008,02.1 Contributo in Volume,-,nocluster
Dal passato al futuro. Gli strumenti da stampa tessile: dall’archivio storico alla produzione attuale,"MANCIARACINA, ANDREA GIUSEPPE",2008,02.1 Contributo in Volume,-,nocluster
New tools per il design tessile,"DELL'ACQUA BELLAVITIS, ARTURO",2008,02.1 Contributo in Volume,-,nocluster
L’innovazione tecnologica e le performances,"DELL'ACQUA BELLAVITIS, ARTURO",2008,02.1 Contributo in Volume,-,nocluster
I nuovi strumenti per la comprensione dei prodotti  e la valorizzazione dei loro valori comunicativi,"DELL'ACQUA BELLAVITIS, ARTURO",2008,02.1 Contributo in Volume,-,nocluster
Colore delle case cantoniere,"FINESSI, GIUSEPPE",2008,02.1 Contributo in Volume,-,nocluster
ROSSO VIGANO,"CAPPELLIERI, ALBA",2008,02.1 Contributo in Volume,-,nocluster
Milano e il sistema design Italia,"CAPPELLIERI, ALBA",2007,02.1 Contributo in Volume,-,nocluster
"Fisher von Erlach scultore per la Regia Zecca di Napoli,","CAPPELLIERI, ALBA",2007,02.1 Contributo in Volume,-,nocluster
Experimental researches into long-term behaviour of historical masonry,"ANZANI, ANNA;BINDA, LUIGIA;MIRABELLA ROBERTI, GIULIO",2008,02.1 Contributo in Volume,-,nocluster
Il design del sistema prodotto,"COLLINA, LUISA MARIA VIRGINIA",2008,02.1 Contributo in Volume,-,nocluster
Il valore del design per le PMI,"SEASSARO, ALBERTO;SIMONELLI, GIULIANO",2008,02.1 Contributo in Volume,-,nocluster
Caratteri del design italiano,"SIMONELLI, GIULIANO",2008,02.1 Contributo in Volume,-,nocluster
"Il profilo del designer, la dimensione associativa e il sistema formativo","SIMONELLI, GIULIANO",2008,02.1 Contributo in Volume,-,nocluster
"Brand Extension: corenza, evoluzione, percezione","TURINETTO, MARCO",2008,02.1 Contributo in Volume,-,nocluster
Comunicare con la marca attraverso il punto vendita,"TURINETTO, MARCO",2008,02.1 Contributo in Volume,-,nocluster
Nuovo manuale dell'urbanistica - Ambiti specializzati: Mobilità,"MAJA, ROBERTO;PODESTA', CLAUDIO;L. Benevolo",2007,02.1 Contributo in Volume,Trasporti; Pianificazione dei trasporti; Piani di mobilità; Politiche per la mobilità,nocluster
Creative communities as relational innovations: a service design approach,"CIPOLLA, CARLA",2008,02.1 Contributo in Volume,-,nocluster
"Il nuovo rinascimento della periferia. La ricetta del riscatto: investire sui valori e le risorse locali, credere nelle potenzialità del territorio, contare sull'intelligenza creativa","ARQUILLA, VENANZIO",2008,02.1 Contributo in Volume,-,nocluster
Interaction design,"RIZZO, FRANCESCA",2008,02.1 Contributo in Volume,-,nocluster
Segnaletica di indicazione extraurbana. Normativa e metodologia progettuale,"MAJA, ROBERTO",2007,02.1 Contributo in Volume,-,nocluster
Il design della moda per l'innovazione delle piccole imprese,"DELL'ACQUA BELLAVITIS, ARTURO",2007,02.1 Contributo in Volume,-,nocluster
Lessico,"BAULE, GIOVANNI",2007,02.1 Contributo in Volume,-,nocluster
Milano e il sistema design Italia,"CAPPELLIERI, ALBA",2007,02.1 Contributo in Volume,-,nocluster
Design per la sostenibilità: una disciplina (sempre più) articolata,"VEZZOLI, CARLO ARNALDO",2007,02.1 Contributo in Volume,-,nocluster
Decoro e immagine nel progetto degli spazi interni,"DELL'ACQUA BELLAVITIS, ARTURO",2007,02.1 Contributo in Volume,-,nocluster
Ricerca e didattica nel design come strategia per lo sviluppo del Made in Italy,"DE PAOLIS, ROBERTO",2007,02.1 Contributo in Volume,"didattica, design, formazione",nocluster
Il supeamento di un'apparente dicotomia,"DELL'ACQUA BELLAVITIS, ARTURO",2007,02.1 Contributo in Volume,-,nocluster
Il design di Marco Zanuso tra innovazione tecnica e identità linguistica,"TONELLI, MARIA CRISTINA",2007,02.1 Contributo in Volume,-,nocluster
Rischio Trasporti e Protezione Civile,"MAJA, ROBERTO;PODESTA', CLAUDIO",2006,02.1 Contributo in Volume,-,nocluster
Valutazione degli impatti sulla mobilità e la sicurezza stradale di servizi telematici,"MAJA, ROBERTO;MARCHIONNI, GIOVANNA;PONTI, MARCO;STUDER, LUCA PASINO;VERONESI, ELEONORA",2006,02.1 Contributo in Volume,-,nocluster
Basic design sinestesico. Fondamenti teorici,"RICCO', DINA",2006,02.1 Contributo in Volume,-,nocluster
Come far ripartire la liberalizzazione nei servizi,"A. Boitani;P. Panteghini;PELLEGRINI, LAURA ANNAMARIA;PONTI, MARCO GUIDO;C. Scarpa",2005,02.1 Contributo in Volume,-,nocluster
La competitività in rete,"CIUCCARELLI, PAOLO",2005,02.1 Contributo in Volume,-,nocluster
La comunicazione audiovisiva come fattore di valorizzazione del punto vendita,"GALBIATI, MARIA LUISA",2005,02.1 Contributo in Volume,-,nocluster
Un caso studio: DesignNet,"CIUCCARELLI, PAOLO",2005,02.1 Contributo in Volume,-,nocluster
Le strutture gioco,"ARQUILLA, VENANZIO;L. Orbategli",2005,02.1 Contributo in Volume,-,nocluster
La formazione del designer,"PENATI, ANTONELLA VALERIA",2004,02.1 Contributo in Volume,-,nocluster
"Pensare insieme ""corpi e macchine"", ""tecnica e cultura"", ""natura e artificio""","PIZZOCARO, SILVIA LUISA",2004,02.1 Contributo in Volume,Sistema socio-tecnico,nocluster
Il ruolo dei Design Center internazionali,"ARQUILLA, VENANZIO",2004,02.1 Contributo in Volume,-,nocluster
Ricerca e sperimentazione nel laboratorio di Textile Design,"DE PAOLIS, ROBERTO",2004,02.1 Contributo in Volume,-,nocluster
Il design dei sistemi alimentari,"MERONI, ANNA",2004,02.1 Contributo in Volume,-,nocluster
Piazza come brand,"TURINETTO, MARCO",2004,02.1 Contributo in Volume,-,nocluster
SOPMF: Solution Oriented Partnership Methodological Framewok,"MERONI, ANNA",2004,02.1 Contributo in Volume,-,nocluster
Le mappe mentali,"PIARDI, SILVIA ELVIRA MARIA",2004,02.1 Contributo in Volume,mappe mentali design strumenti,nocluster
"Inclusiv&xclusive, ways of working in hotel's room","DELL'ACQUA BELLAVITIS, ARTURO;SCULLICA, FRANCESCO;A. Sironi",2003,02.1 Contributo in Volume,-,nocluster
AESTHETICS IN MICROGRAVITY,"DOMINONI, ANNALISA",2003,02.1 Contributo in Volume,design research; space clothing; wearability,nocluster
La costruzione di un sistema istituzionale della ricerca di design. Il caso italiano,"MAFFEI, STEFANO;SIMONELLI, GIULIANO",2003,02.1 Contributo in Volume,-,nocluster
L'Uomo Vitruviano come canone per una scultura perfetta?,"MARANI, PIETRO",2009,02.1 Contributo in Volume,Leonardo; disegni; scultura; proporzioni; scienza,nocluster
To see history of collecting 'seen' in a Leonardo drawing at the Louvre: philology and attribution,"MARANI, PIETRO",2009,02.1 Contributo in Volume,Leonardo; disegni; Louvre,nocluster
"Leonardo, The Vitruvian Man, and the De Sstatua Treatise","MARANI, PIETRO",2009,02.1 Contributo in Volume,Leonardo; scultura; proporzioni,nocluster
Rappresentare le soluzioni: strumenti e tecniche per raccontare i servizi,"MERONI, ANNA",2003,02.1 Contributo in Volume,-,nocluster
Structural Integrity in Historic Structures,"ANZANI, ANNA;BINDA, LUIGIA;G. Mirabella Roberti;SAISI, ANTONELLA ELIDE",2003,02.1 Contributo in Volume,-,nocluster
Les Manuscrits de Léonard à Paris,"MARANI, PIETRO",2009,02.1 Contributo in Volume,Leonardo; collezionismo; manoscritti; Napoleone,nocluster
Prefazione,"MARANI, PIETRO",2009,02.1 Contributo in Volume,Leonardo; architettura militare; Canton Ticino,nocluster
Préface,"MARANI, PIETRO",2009,02.1 Contributo in Volume,Leonardo; dipinti; collezionismo; Francia,nocluster
"Estratti dalle ""Peace Nobel Lectures""","GUERRINI, LUCA",2003,02.1 Contributo in Volume,-,nocluster
"Ergonomia in ospedale. User centred design di prodotti, sistemi e ambienti per la sanità","COSTA, FIAMMETTA CARLA ENRICA",2002,02.1 Contributo in Volume,-,nocluster
"Segno, disegno, progetto","RAMPINO, LUCIA ROSA ELENA;TRABUCCO, FRANCESCO",2001,02.1 Contributo in Volume,-,nocluster
Strumenti per il progetto tra formazione e gestione della conoscenza: ipotesi per un portale del design,"CIUCCARELLI, PAOLO",2001,02.1 Contributo in Volume,Design; didattica,nocluster
Ipertestualità e interdisciplinarietà. Le tecnologie della comunicazione nella didattica del design.,"CIUCCARELLI, PAOLO",2001,02.1 Contributo in Volume,-,nocluster
Analisi del processo di sviluppo prodotto,"MANGIAROTTI, RAFFAELLA",2001,02.1 Contributo in Volume,-,nocluster
DxD. Design for District,"COLLINA, LUISA MARIA VIRGINIA;SIMONELLI, GIULIANO",2000,02.1 Contributo in Volume,-,nocluster
Introduzione,"SIMONELLI, GIULIANO",2000,02.1 Contributo in Volume,-,nocluster
La dimensione territoriale dei sistemi produttivi: di cosa parliamo?,"MAFFEI, STEFANO;PENATI, ANTONELLA VALERIA",2000,02.1 Contributo in Volume,-,nocluster
I sistemi produttivi localizzati e le risorse progettuali: il caso lombardo,"CIUCCARELLI, PAOLO;SIMONELLI, GIULIANO",2000,02.1 Contributo in Volume,-,nocluster
Nuovi scenari della comunicazione,"BAULE, GIOVANNI",2000,02.1 Contributo in Volume,-,nocluster
Design e territori di conoscenza,"BERTOLA, PAOLA;SIMONELLI, GIULIANO",2000,02.1 Contributo in Volume,-,nocluster
Sistema design Italia: strumenti e metodi per la ricerca tramite studi di caso,"SIMONELLI, GIULIANO;ZURLO, FRANCESCO",2000,02.1 Contributo in Volume,-,nocluster
Occhiali e design,"CIUCCARELLI, PAOLO",2000,02.1 Contributo in Volume,-,nocluster
La ricerca sul Sistema Design Italia,"MANZINI, EZIO;SIMONELLI, GIULIANO",2000,02.1 Contributo in Volume,-,nocluster
Discipline della comunicazione e contenuti formativi,"BAULE, GIOVANNI",2000,02.1 Contributo in Volume,-,nocluster
All'insegna dell'innovazione didattica. Il caso del Corso di Laurea in Disegno Industriale,"BERTOLA, PAOLA;PENATI, ANTONELLA VALERIA;SEASSARO, ALBERTO",2000,02.1 Contributo in Volume,-,nocluster
Introduzione. Le università del progetto verso l'autonomia,"PENATI, ANTONELLA VALERIA",2000,02.1 Contributo in Volume,-,nocluster
Design e innovazione nei distretti industriali italiani,"SIMONELLI, GIULIANO",2000,02.1 Contributo in Volume,-,nocluster
La formazione per i sistemi produttivi territoriali,"PENATI, ANTONELLA VALERIA",2000,02.1 Contributo in Volume,-,nocluster
Un ordine per i colori. Color Order Systems,"BOERI, CRISTINA",2009,02.1 Contributo in Volume,colore; color order systems,nocluster
La pianificazione urbana del colore,"BOERI, CRISTINA;F. Formaggini",2009,02.1 Contributo in Volume,colore; piani del colore,nocluster
Il progetto colore,"BOERI, CRISTINA",2009,02.1 Contributo in Volume,-,nocluster
Progettare la soglia: interno tra interni,"REBAGLIO, AGNESE",2005,02.1 Contributo in Volume,-,nocluster
Composing urban space,"REBAGLIO, AGNESE",2005,02.1 Contributo in Volume,-,nocluster
A didactic experience throught interior design,"REBAGLIO, AGNESE",2006,02.1 Contributo in Volume,-,nocluster
The ephemeral in the urban space of Sesto San Giovanni,"REBAGLIO, AGNESE",2006,02.1 Contributo in Volume,-,nocluster
Group decision support systems: a method based on Electre III,"A. Luè;COLORNI VITALE, ALBERTO",2009,02.1 Contributo in Volume,-,nocluster
Università del design e sistema delle imprese nel distretto comasco,"DE PAOLIS, ROBERTO",2009,02.1 Contributo in Volume,"università, design, didattica, tessile, legno-arredo, distretti industriali, formazione, ricerca, innovazione",nocluster
Il valore costruttivo della tessilità nell'architettura degli interni,"DE PAOLIS, ROBERTO",2009,02.1 Contributo in Volume,università; design; didattica; tessile; arredo; architettura degli interni; storia del tessuto; arti decorative; formazione,nocluster
La collaborazione tra l'Associazione Italiana Disegnatori Tessili e la Facoltà del Design,"DE PAOLIS, ROBERTO",2009,02.1 Contributo in Volume,-,nocluster
Didattica del progetto tra ricerca e sperimentazione di nuovi modelli formativi,"DE PAOLIS, ROBERTO",2009,02.1 Contributo in Volume,-,nocluster
Spaces for creativity,"REBAGLIO, AGNESE",2007,02.1 Contributo in Volume,-,nocluster
Introduzione. La fenomenologia tra psicologia e critica della ragione,"VOLONTE', PAOLO GAETANO",2000,02.1 Contributo in Volume,-,nocluster
Introduzione. Il destino della scienza nel mondo disincantato,"VOLONTE', PAOLO GAETANO",2008,02.1 Contributo in Volume,-,nocluster
Il network dei musei. Rete territoriale e rete informativa,"REBAGLIO, AGNESE",2001,02.1 Contributo in Volume,-,nocluster
La città raccontata,"TROCCHIANESI, RAFFAELLA",2005,02.1 Contributo in Volume,architettura contemporanea; cultural urban design; comunicazione,nocluster
Design & Identità territoriale. Verso una nuova geografia dei segni,"TROCCHIANESI, RAFFAELLA",2006,02.1 Contributo in Volume,cultural design; identità territoriale; comunicazione,nocluster
Aerospace Design. The System of the Safeguarding and Protecting of Ideas and Designs of Aerospace,"DOMINONI, ANNALISA",2009,02.1 Contributo in Volume,aerospace; creativity; invention,nocluster
SPACE MATERIALS AND HUMAN FACTORS,"DOMINONI, ANNALISA",2009,02.1 Contributo in Volume,comfort; design; smart materials,nocluster
"Milano, la città che sale. Sviluppo urbano e architetture nei primi due decenni del Novecento","CIAGA', GRAZIELLA LEYLA",2009,02.1 Contributo in Volume,Futursimo; storia dell'architettura e della città; XX secolo; Milano,nocluster
Il Teatro Sociale: le vicende storiche e progettuali nel Novecento,"CIAGA', GRAZIELLA LEYLA",2009,02.1 Contributo in Volume,-,nocluster
Città d'acqua,"CIAGA', GRAZIELLA LEYLA",2007,02.1 Contributo in Volume,Storia dell'architettura XX secolo; Renzo Piano,nocluster
L'attuazione del Piano INA-CASA (1949-1963),"CIAGA', GRAZIELLA LEYLA",2005,02.1 Contributo in Volume,Casa popolare; storia dell'archittetura italiana; XX secolo; Lombardia,nocluster
Diario di cantiere,"CIAGA', GRAZIELLA LEYLA",2004,02.1 Contributo in Volume,Architettura italiana XX secolo; Renzo Piano; Lodi,nocluster
La scheda di censimento: criteri di compilazione e finalità,"CIAGA', GRAZIELLA LEYLA",2003,02.1 Contributo in Volume,Archivi di architettura e design; XIX-XX secolo; censimento; Lombardia,nocluster
Il progetto della Grande Ambrosiana,"CIAGA', GRAZIELLA LEYLA",2002,02.1 Contributo in Volume,Storia dell'architettura XX secolo; restauro; museo; allestimento; Milano,nocluster
Palazzo Clerici: scenografia di un successo,"CIAGA', GRAZIELLA LEYLA",2004,02.1 Contributo in Volume,Palazzo Clerici; storia dell'architettura XVII-XVIII secolo; Milano,nocluster
L'architettura della casa popolare a Bergamo,"CIAGA', GRAZIELLA LEYLA",2006,02.1 Contributo in Volume,ALER; IACP; casa popolare; storia dell'architettura XIX-XX secolo; Bergamo,nocluster
"Il monumento diffuso: storia patria, restauro e tutela nel territorio bergamasco tra fine ottocento e secolo nuovo","CIAGA', GRAZIELLA LEYLA",1997,02.1 Contributo in Volume,-,nocluster
Servizi per le reti agroalimentari. Il Design dei Servizi come contributo alla progettazione delle aree agricole periurbane,"MERONI, ANNA;SIMEONE, GIULIA;TRAPANI, PAOLA MARIA",2009,02.1 Contributo in Volume,Sviluppo sostenibile; design dei servizi; pianificazione periurbana.,nocluster
"Reti alimentari, turistiche e didattiche tra città e campagna","MANZINI, EZIO;MERONI, ANNA",2009,02.1 Contributo in Volume,Ricerca Design,nocluster
SENSORIALITA' SOSTENIBILE,"CEPPI, GIULIO",2009,02.1 Contributo in Volume,-,nocluster
IL DESIGN ITALIANO REINCARNATO NELLA SCULTURA DI SHINJO ITO: UN PARADOSSO UTILE PER CAPIRE I VALORI ATTUALI DEL PROGETTARE,"CEPPI, GIULIO",2009,02.1 Contributo in Volume,-,nocluster
campus dell'innovazione,"PALMIERI, STEFANIA",2009,02.1 Contributo in Volume,-,nocluster
On co-design,"RIZZO, FRANCESCA",2009,02.1 Contributo in Volume,-,nocluster
Ambienti complessi,"P. Parlangeli;RIZZO, FRANCESCA",2008,02.1 Contributo in Volume,-,nocluster
Co-created by customers or co-designed by end-users?,"CAUTELA, CABIRIO;RIZZO, FRANCESCA;ZURLO, FRANCESCO",2009,02.1 Contributo in Volume,-,nocluster
I fatti e i numeridella ricerca dottorale in design,"VILLARI, BEATRICE",2009,02.1 Contributo in Volume,-,nocluster
La mappa qualitativa della ricerca in design:videointerviste e blog DRM,"BERTOLOTTI, ELISA;PIREDDA, FRANCESCA;VILLARI, BEATRICE",2009,02.1 Contributo in Volume,-,nocluster
Sistema Design Politecnico:un laboratorio di ricerca per il progetto,"BIANCHINI, MASSIMO;VILLARI, BEATRICE",2009,02.1 Contributo in Volume,-,nocluster
Me.Design. Il design per la valorizzazionedelle risorse del Mediterraneo,"VILLARI, BEATRICE",2009,02.1 Contributo in Volume,-,nocluster
Pensare per analogie: uno strumento per innovare,"RAMPINO, LUCIA ROSA ELENA",2009,02.1 Contributo in Volume,-,nocluster
Nuovi scenari per la conservazione e la preparazione degli alimenti,"RAMPINO, LUCIA ROSA ELENA",2009,02.1 Contributo in Volume,-,nocluster
"Università, ricerca e imprese: il passaggio generazionale come occasione di ricerca e innovazione","VIGNATI, ARIANNA;SIMONELLI, GIULIANO",2009,02.1 Contributo in Volume,-,nocluster
"Design e continuità competitiva: prassi, strumenti e strategie","VIGNATI, ARIANNA",2009,02.1 Contributo in Volume,-,nocluster
Continuità (e discontinuità) in periodo di crisi,"VIGNATI, ARIANNA;PAOLA MARINCOLA",2009,02.1 Contributo in Volume,-,nocluster
"Il progetto di ricerca ""New generation by designing""","VIGNATI, ARIANNA",2009,02.1 Contributo in Volume,-,nocluster
Gli scenari emersi dal progetto,"VIGNATI, ARIANNA;PAOLA MARINCOLA;LUIGI CARBONE",2009,02.1 Contributo in Volume,-,nocluster
Prepararsi al passaggio generazionale facendo leva sul design: quattro casi,"VIGNATI, ARIANNA;PAOLA MARINCOLA;LUIGI CARBONE",2009,02.1 Contributo in Volume,-,nocluster
"Un’ indagine sul campo attraverso casi studio: metodologia, individuazione e prime evidenze","VIGNATI, ARIANNA",2009,02.1 Contributo in Volume,-,nocluster
Una didattica per il colore,"BISSON, MARIO",2009,02.1 Contributo in Volume,colore; propedeutica; didattica; semiotica,nocluster
"Architettura, allestimento, opera d'arte. L'invenzione espositiva come mediazione","BOSONI, GIAMPIERO",2009,02.1 Contributo in Volume,-,nocluster
Ricerca progettuale per il design di prodotto,"FERRARIS, SILVIA DEBORAH",2009,02.1 Contributo in Volume,-,nocluster
"Note sui ""beni culturali contemporanei""","GUERRINI, LUCA",2009,02.1 Contributo in Volume,-,nocluster
Il ruolo degli archivi per il settore tessile/arredo,"DELL'ACQUA BELLAVITIS, ARTURO",2009,02.1 Contributo in Volume,-,nocluster
Progettazione Illuminotecnica,"MURANO, FRANCESCO",2009,02.1 Contributo in Volume,Design; Illuminotecnica; Insegnamento,nocluster
Strumenti e metodi per progettare con gli utenti,"CANINA, MARIA RITA",2009,02.1 Contributo in Volume,-,nocluster
Dare forma alle idee,"A. Grasseli;FERRARO, VENERE;BIANCHINI, MASSIMO",2009,02.1 Contributo in Volume,-,nocluster
Tra Arte e Design. Racconti dal XX secolo,"GUERRINI, LUCA",2010,02.1 Contributo in Volume,-,nocluster
La cultura è di scena.,"TROCCHIANESI, RAFFAELLA",2009,02.1 Contributo in Volume,Allestimento; exhibit design; beni culturali,nocluster
Product- Service Systems,"VEZZOLI, CARLO ARNALDO;Tischner U.;Rayan C.",2009,02.1 Contributo in Volume,-,nocluster
Un Sistema Alimentare,"MANZINI, EZIO;MERONI, ANNA;F. Jegou",2009,02.1 Contributo in Volume,-,nocluster
Tecnologie tessili tra tradizione e innovazione,"SOLDATI, MARIA GRAZIA",2009,02.1 Contributo in Volume,-,nocluster
Prefazione. Progettare nella società della conoscenza.,"PENATI, ANTONELLA VALERIA",2009,02.1 Contributo in Volume,-,nocluster
Dall'invenzione all'innovazione: i brevetti nella moda,"CAPPELLIERI, ALBA",2009,02.1 Contributo in Volume,brevetti. fashion design; design del gioiello,nocluster
Esperienze di design per le PMI,"ARQUILLA, VENANZIO;CASTELLI, ANTONELLA",2009,02.1 Contributo in Volume,-,nocluster
Differential Equations and Global Optimization,"BRUGLIERI, MAURIZIO;P. Maponi;M. C. Recchioni;F. Zirilli",2009,02.1 Contributo in Volume,-,nocluster
3.	Il design tra ricerca e innovazione: l’attività del Consorzio POLI.design,"CAPPELLIERI, ALBA",2009,02.1 Contributo in Volume,-,nocluster
Il piano di sviluppo del Polo di Como,"DESERTI, ALESSANDRO",2009,02.1 Contributo in Volume,-,nocluster
La paradossale arte del visual,"BAULE, GIOVANNI",2009,02.1 Contributo in Volume,Visual design; design della comunicazione,nocluster
Le mutazioni del design della comunicazione,"BAULE, GIOVANNI;BUCCHETTI, VALERIA LUISA",2009,02.1 Contributo in Volume,Design della comunicazione; storia della grafica; graphic design,nocluster
Sustainable Scenarios for Upstream Waste Reduction in the Food Chain,"VEZZOLI, CARLO ARNALDO;CESCHIN, FABRIZIO",2009,02.1 Contributo in Volume,-,nocluster
Nuove congruenze,"BAULE, GIOVANNI",2009,02.1 Contributo in Volume,visual design; synesthesia; visual music,nocluster
Pratiche allestitive per i luoghi della mobilità contemporanea,"REBAGLIO, AGNESE",2009,02.1 Contributo in Volume,-,nocluster
Arte nel paesaggio,"MAZZANTI, ANNA",2009,02.1 Contributo in Volume,arte e paesaggio; site-specific art; arte ambientale; environment art; architettura del paesaggio; landscape architecture,nocluster
Il design di sistema per la sostenibilità. Nuovi ambiti operativi e nuovi metodi e strumenti a supporto dei designer,"VEZZOLI, CARLO ARNALDO;CESCHIN, FABRIZIO",2009,02.1 Contributo in Volume,-,nocluster
Introduzione al marketing sovversivo,"GALBIATI, MARIA LUISA",2009,02.1 Contributo in Volume,-,nocluster
Lo studio Castiglioni diventa museo,"GALBIATI, MARIA LUISA",2009,02.1 Contributo in Volume,-,nocluster
Il tessile tra crisi e traiettorie di innovazione,"BERTOLA, PAOLA",2009,02.1 Contributo in Volume,-,nocluster
Le Radici di un'evoluzione,A. Biamonti;G. Birindelli,2009,02.1 Contributo in Volume,-,nocluster
Dust. La multidimensionalità del dato e la sua visualizzazione,"RICCI, DONATO;CAVIGLIA, GIORGIO;CIUCCARELLI, PAOLO",2009,02.1 Contributo in Volume,-,nocluster
The design of the temporary and sustainable mobility - Il design del temporaneo e la mobilità sostenibile,"FASSI, DAVIDE",2009,02.1 Contributo in Volume,-,nocluster
Interior design e decorazione,"DELL'ACQUA BELLAVITIS, ARTURO",2009,02.1 Contributo in Volume,-,nocluster
Il progetto del colore nella creazione delle tendenze moda,"DELL'ACQUA BELLAVITIS, ARTURO",2009,02.1 Contributo in Volume,-,nocluster
Design oriented scenarios: Generating new shared visions of sustainable product service systems,"MANZINI, EZIO;F. Jegou;MERONI, ANNA",2009,02.1 Contributo in Volume,-,nocluster
Interior Light on Board,"PIARDI, SILVIA ELVIRA MARIA",2009,02.1 Contributo in Volume,Light; Design; Yacht,nocluster
Modi e forme del design italiano,"BOSONI, GIAMPIERO",2009,02.1 Contributo in Volume,-,nocluster
Food Networks,"MERONI, ANNA;SIMEONE, GIULIA",2009,02.1 Contributo in Volume,"Food Design, Service Design",nocluster
1969 e dintorni: il futuro annunciato,"BOSONI, GIAMPIERO",2009,02.1 Contributo in Volume,-,nocluster
ideali. Integrare design e arredo per l’autonomia individuale,"COSTA, FIAMMETTA CARLA ENRICA;PIZZAGALLI, MANUELA;MUSCHIATO, SABRINA",2009,02.1 Contributo in Volume,-,nocluster
Tra luogo e non luogo: spazi e vuoti urbani,"SPAGNOLI, ALESSANDRA",2009,02.1 Contributo in Volume,non luogo; vuoto urbano; spazio pubblico; international summer school; torino world design capital 2008,nocluster
Paura: la dimensione linguistica,"TROCCHIANESI, RAFFAELLA",2009,02.1 Contributo in Volume,public spaces,nocluster
Fear vs Insecurity in the contemporary urban outdoor spaces,"TROCCHIANESI, RAFFAELLA",2009,02.1 Contributo in Volume,sicurezza; paura; cultura urbana; spazi pubblici; metaprogetto,nocluster
Design and Cultural Heritage. Valorizzare Bosa,"TROCCHIANESI, RAFFAELLA",2009,02.1 Contributo in Volume,identità territoriale; cultural design,nocluster
Paesaggio Culturale (glossa),"TROCCHIANESI, RAFFAELLA",2009,02.1 Contributo in Volume,-,nocluster
antropologia territoriale (glossa),"TROCCHIANESI, RAFFAELLA",2009,02.1 Contributo in Volume,-,nocluster
geografia culturale (glossa),"TROCCHIANESI, RAFFAELLA",2009,02.1 Contributo in Volume,-,nocluster
metalinguaggio (glossa),"TROCCHIANESI, RAFFAELLA",2009,02.1 Contributo in Volume,-,nocluster
semiotica del territorio (glossa),"TROCCHIANESI, RAFFAELLA",2009,02.1 Contributo in Volume,-,nocluster
"One School: six themes, a common design project","LUPO, ELEONORA;C. Campagnaro",2009,02.1 Contributo in Volume,-,nocluster
The event,"LUPO, ELEONORA;C. Campagnaro",2009,02.1 Contributo in Volume,-,nocluster
I risultati della ricerca d.cult: un repertorio fondativo di design per i beni culturali,"LUPO, ELEONORA",2009,02.1 Contributo in Volume,-,nocluster
"Reti di competenze nel campo dei beni culturali: pubblicazioni, strumenti tecnico-finanziari, offerte formative e soggetti istituzionali di salvaguardia e promozione del territorio","LUPO, ELEONORA;V. Cristallo",2009,02.1 Contributo in Volume,-,nocluster
Una lettura del design palese dei beni culturali attraverso i concorsi e premi di design degli anni 2000-2006,"LUPO, ELEONORA;SEASSARO, ALBERTO",2009,02.1 Contributo in Volume,-,nocluster
Esempi eccellenti di design per i beni culturali (concorsi e premi),"LUPO, ELEONORA",2009,02.1 Contributo in Volume,-,nocluster
Sociologia dei beni culturali (voce glossario),"LUPO, ELEONORA",2009,02.1 Contributo in Volume,-,nocluster
Interni e Design,"SCULLICA, FRANCESCO",2009,02.1 Contributo in Volume,Interior Design; Dettaglio; Prodotto d'arredo; Finiture e materiali,nocluster
