title,author,year,type,keywords,cluster
Il racconto del territorio. Ricerche applicate alla Facoltà del Design di Milano,"QUAGGIOTTO, MARCO",2006,02.1 Contributo in Volume,-,nocluster
L'identità del prodotto alimentare mediterraneo,"BUCCHETTI, VALERIA LUISA",2006,02.1 Contributo in Volume,-,nocluster
Formazione on line al Politecnico di Milano,"COLORNI VITALE, ALBERTO",2006,02.1 Contributo in Volume,-,nocluster
"Utenze, formati didattici, tecnologia: il modello Politecnico","COLORNI VITALE, ALBERTO;M. Pegoraro",2006,02.1 Contributo in Volume,-,nocluster
Prodotti per la sanità,"COSTA, FIAMMETTA CARLA ENRICA",2004,02.1 Contributo in Volume,-,nocluster
Il Design come innovazione trasferibile. Il ruolo dell’Università e della ricerca nel trasferimento di design,"ARQUILLA, VENANZIO",2005,02.1 Contributo in Volume,-,nocluster
Interfacce del consumo,"BAULE, GIOVANNI",2004,02.1 Contributo in Volume,-,nocluster
Nuovi orizzonti tematici,"COLLINA, LUISA MARIA VIRGINIA;CRESPI, LUCIANO;SCULLICA, FRANCESCO",2005,02.1 Contributo in Volume,-,nocluster
STRATEGIE DI INNOVAZIONE,"ZURLO, FRANCESCO",2005,02.1 Contributo in Volume,-,nocluster
Prefazione/Foreword/Prologo,"BAULE, GIOVANNI",2007,02.1 Contributo in Volume,-,nocluster
Dac e Dac.Tool. Un modello per favorire l'incontro tra giovani designer ed imprese artigiane//Dac e Dac.Tool. A model to promote the interaction between young designers and manufacturing companies,"ARQUILLA, VENANZIO",2007,02.1 Contributo in Volume,-,nocluster
Educating designers to transcultural creative-thought for sustainability,"VEZZOLI, CARLO ARNALDO",2006,02.1 Contributo in Volume,-,nocluster
Oggetti della comunicazione,"BUCCHETTI, VALERIA LUISA",2004,02.1 Contributo in Volume,-,nocluster
Stato dell’arte della tecnologia,"RAMPINO, LUCIA ROSA ELENA;MORRONE, NICOLETTA",2004,02.1 Contributo in Volume,-,nocluster
Indagini per la diagnosi: Il comportamento a lungo termine di torri e strutture pesanti: Il Campanile del Duomo di Monza,"BINDA, LUIGIA;ANZANI, ANNA;G. Baronio;M. Falco;GENTILE, CARMELO;G. Mirabella Roberti;POGGI, CARLO;SAISI, ANTONELLA ELIDE;TEDESCHI, CRISTINA;TIRABOSCHI, CLAUDIA;M. R. Tongini Folli;ZASSO, ALBERTO",2004,02.1 Contributo in Volume,-,nocluster
An ethnographic designer view,"JEGOU, FRANCOIS;MERONI, ANNA",2007,02.1 Contributo in Volume,-,nocluster
Fashion Design vs design dei servizi: i nuovi spazi per l'ospitalità,"CERVETTA, GABRIELE;SCULLICA, FRANCESCO",2007,02.1 Contributo in Volume,design di moda; hotel design; design degli interni; ospitalità,nocluster
"Per una visione polisemica del colore: percezione, comunicazione e rappresentazione","VISCONTI, PAMELA",2007,02.1 Contributo in Volume,-,nocluster
"L'interno alberghiero e l'evoluzione degli spazi comuni: caratteristiche, ruoli e relazioni","SCULLICA, FRANCESCO",2002,02.1 Contributo in Volume,hotel design; interior design,nocluster
Leonardo da Vinci: Studio per le misure di un cavallo,"MARANI, PIETRO",2007,02.1 Contributo in Volume,-,nocluster
PSS Idea Design,"SANGIORGI, DANIELA",2005,02.1 Contributo in Volume,-,nocluster
Il design della flessibilità nel progetto dell'abitare,"COLLINA, LUISA MARIA VIRGINIA",2004,02.1 Contributo in Volume,-,nocluster
Altri alfabeti,"BAULE, GIOVANNI",2005,02.1 Contributo in Volume,-,nocluster
Permanenze storiche: il progetto della moda e la storia come bacino di conoscene allargato,"CONTI, GIOVANNI MARIA",2007,02.1 Contributo in Volume,-,nocluster
Rural heritage and sustainable tourism: Humac village in Croatia,"LUPO, ELEONORA;POSTIGLIONE, GENNARO",2006,02.1 Contributo in Volume,-,nocluster
La domanda di e-learning nella scuola,"COLORNI VITALE, ALBERTO;D. Costa;F. Dal Fiore",2005,02.1 Contributo in Volume,-,nocluster
Provocazioni della tecnica,"CIASTELLARDI, MATTEO",2006,02.1 Contributo in Volume,-,nocluster
La rete di ricerca Sistema Design Italia e il caso Me.design,"SIMONELLI, GIULIANO;VIGNATI, ARIANNA",2003,02.1 Contributo in Volume,-,nocluster
Modelli digitali per il disegno del disegno industriale: due percorsi  dal fisico al virtuale,"BREVI, FAUSTO",2006,02.1 Contributo in Volume,-,nocluster
E-Learning in Italy: Higher Education and Surroundings,"COLORNI VITALE, ALBERTO;R. Mangione;M. Pegoraro",2005,02.1 Contributo in Volume,-,nocluster
L'innovazione tecnologica e le performances,"DELL'ACQUA BELLAVITIS, ARTURO",2007,02.1 Contributo in Volume,-,nocluster
Il metaprogetto nella didattica del design,"BERTOLA, PAOLA",2004,02.1 Contributo in Volume,-,nocluster
La fruizione dei modelli dal tradizionale al virtuale: primi elementi di riflessione,"BREVI, FAUSTO",2003,02.1 Contributo in Volume,-,nocluster
"Leonardo, l'antico, il rilievo e le proporzioni dell'uomo e del cavallo","MARANI, PIETRO",2007,02.1 Contributo in Volume,-,nocluster
Hotel & Design: the role of design in the hotel accomodation system,"COLLINA, LUISA MARIA VIRGINIA;SCULLICA, FRANCESCO",2005,02.1 Contributo in Volume,-,nocluster
Il doppio sguardo del graphic designer,"BAULE, GIOVANNI",2005,02.1 Contributo in Volume,-,nocluster
Star bene in casa. Esigenze e requisiti di sostenibilità,"PIARDI, SILVIA ELVIRA MARIA",2007,02.1 Contributo in Volume,Sostenibilità progetto costruzione comfort abitativo,nocluster
From communication design to activity design,"MAFFEI, STEFANO;SANGIORGI, DANIELA",2006,02.1 Contributo in Volume,Activity Theory; Service Design; Design dei sistemi di attività; Design dei Servizi,nocluster
Presentazione del progetto di Ricerca,"INGARAMO, MATTEO ORESTE",2004,02.1 Contributo in Volume,-,nocluster
Metamorfosi di Artemide: la luce che cambia la luce,"SIMONELLI, GIULIANO;ZURLO, FRANCESCO",2002,02.1 Contributo in Volume,-,nocluster
Narrazione interattiva - tra linguaggio e forma espressiva,"PILLAN, MARGHERITA",2004,02.1 Contributo in Volume,-,nocluster
Architettura e Design nel progetto dell’ospitalità,"COLLINA, LUISA MARIA VIRGINIA",2002,02.1 Contributo in Volume,-,nocluster
"Didattica, ricerca,innovazione","PIARDI, SILVIA ELVIRA MARIA",2003,02.1 Contributo in Volume,-,nocluster
Progettare per Milano,"INGARAMO, MATTEO ORESTE",2002,02.1 Contributo in Volume,-,nocluster
Il patrimonio storico delle barche d'epoca tra riuso e museificazione,"PIARDI, SILVIA ELVIRA MARIA",2007,02.1 Contributo in Volume,-,nocluster
Comunicazione coordinata per i beni culturali. Una mostra e alcune considerazioni,"GUIDA, FRANCESCO ERMANNO",2006,02.1 Contributo in Volume,-,nocluster
GLI INDICATORI EUROPEI DELL’INNOVAZIONE E DELLA RICERCA. LA SITUAZIONE ITALIANA,"VIGNATI, ARIANNA",2005,02.1 Contributo in Volume,-,nocluster
RELAZIONI PRODUTTIVE: IMPRESA E UNIVERSITÀ NELL’ESPERIENZA DEL MASTER IN DESIGN STRATEGICO,"ZURLO, FRANCESCO",2005,02.1 Contributo in Volume,-,nocluster
Movie design e retail experience. La dimensione ambientale della comunicazione,"PIREDDA, FRANCESCA",2005,02.1 Contributo in Volume,-,nocluster
L'Italia della Repubblica: la ricerca estetica e del design,"DELL'ACQUA BELLAVITIS, ARTURO",2006,02.1 Contributo in Volume,-,nocluster
Stile e digitale,"PILLAN, MARGHERITA",2004,02.1 Contributo in Volume,-,nocluster
Un esercizio di sintesi. Riflessioni attorno ai microeventi del cibo,"MERONI, ANNA",2002,02.1 Contributo in Volume,-,nocluster
"Abitare la storia L’ospitalità nella antiche dimore, caso studio storicizzato","SCULLICA, FRANCESCO;SIRONI, ALESSANDRA",2004,02.1 Contributo in Volume,design strategico; valorizzazione beni culturali,nocluster
Arredamento,"DELL'ACQUA BELLAVITIS, ARTURO",2005,02.1 Contributo in Volume,-,nocluster
La pianificazione e la valutazione delle infrastrutture in Italia: la legge obiettivo ed il caso del ponte sullo stretto di Messina,"BRAMBILLA, MARCO GIOVANNI;ERBA, STEFANO;PONTI, MARCO GUIDO",2006,02.1 Contributo in Volume,-,nocluster
L'e-learning nella scuola,"COLORNI VITALE, ALBERTO;D. Costa;G. Fedegari",2007,02.1 Contributo in Volume,-,nocluster
L’IMPORTANZA DEL PROGETTO DI COMUNICAZIONE PER LA COSTRUZIONE DI UN’IMMAGINE DEL TERRITORIO,"ZURLO, FRANCESCO",2005,02.1 Contributo in Volume,-,nocluster
Milano: un distretto del design,"PICCINNO, GIOVANNA",2002,02.1 Contributo in Volume,-,nocluster
Prefazione. L'evoluzione del design management,"ZURLO, FRANCESCO",2007,02.1 Contributo in Volume,-,nocluster
Le fasi del progetto,"VILLARI, BEATRICE",2005,02.1 Contributo in Volume,-,nocluster
Testi che generano progetti,"COLLINA, LUISA MARIA VIRGINIA",2004,02.1 Contributo in Volume,-,nocluster
TRASFORMATIONS IN CHINA. A MODEL FOR OPPORTUNITY,"M. Pace;SIMONELLI, GIULIANO",2006,02.1 Contributo in Volume,-,nocluster
"Design e Impresa. Distretti industriali, design e percorsi di sviluppo","ARQUILLA, VENANZIO",2005,02.1 Contributo in Volume,-,nocluster
Il sistema ferroviario della Lombardia e l'area metropolitana di Milano,"MAJA, ROBERTO;PODESTA', CLAUDIO;STUDER, LUCA PASINO",2007,02.1 Contributo in Volume,-,nocluster
Zucchetti,"MANGIAROTTI, RAFFAELLA",2005,02.1 Contributo in Volume,-,nocluster
Il Workshop Design,"V. Cristallo;E. Guida;A. Morone;PARENTE, MARINA",2004,02.1 Contributo in Volume,design per lo sviluppo locale; ricerca-azione,nocluster
"Sto a casa a lavorare, abito in fabbrica","PIARDI, SILVIA ELVIRA MARIA",2003,02.1 Contributo in Volume,-,nocluster
"GIDE EVENT 2007:students workshop, lectures, exhibition, theatrical performance, teachers meeting","FASSI, DAVIDE",2007,02.1 Contributo in Volume,-,nocluster
Le forme della scrittura,"BAULE, GIOVANNI",2004,02.1 Contributo in Volume,-,nocluster
La stratégie design,"B. Kamel;ZURLO, FRANCESCO",2007,02.1 Contributo in Volume,-,nocluster
Metodi e strumenti per il design di prodotto,"BREVI, FAUSTO",2003,02.1 Contributo in Volume,-,nocluster
Videoritratti,"GALBIATI, MARIA LUISA",2007,02.1 Contributo in Volume,-,nocluster
La terza fase. Il brief di progetto e lo scenario,"INGARAMO, MATTEO ORESTE",2002,02.1 Contributo in Volume,-,nocluster
Progettare gli uffici: la qualità dell'aria interna,"PIARDI, SILVIA ELVIRA MARIA",2006,02.1 Contributo in Volume,progetto qualità ambientale interni produttività comfort,nocluster
"IL MANIFESTO CINESE, 1921-2000","GUIDA, FRANCESCO ERMANNO",2005,02.1 Contributo in Volume,-,nocluster
Progetto Immagine coordinata,"ARQUILLA, VENANZIO;BIANCHINI, MASSIMO;ZURLO, FRANCESCO",2005,02.1 Contributo in Volume,-,nocluster
Web Usability: Principles and Evaluation Methods,"MATERA, MARISTELLA;RIZZO, FRANCESCA;TOFFETTI CARUGHI, GIOVANNI",2006,02.1 Contributo in Volume,-,nocluster
Il progetto di Movie Image Design: il video come strumento didattico di ricerca,"GALBIATI, MARIA LUISA",2002,02.1 Contributo in Volume,-,nocluster
Interpretazione relazionale ed esperienziale dello spazio domestico,"IANNILLI, VALERIA MARIA",2005,02.1 Contributo in Volume,-,nocluster
Il sistema dei trasporti,"A. Asmundo;G. Ciaccio;PONTI, MARCO GUIDO",2002,02.1 Contributo in Volume,-,nocluster
Superfici profonde,"BUCCHETTI, VALERIA LUISA",2007,02.1 Contributo in Volume,-,nocluster
TRAMP-Telecontrollo del rischio nell'autotrasporto di merci pericolose,"CAPRILE, ELENA;MAJA, ROBERTO;MARCHIONNI, GIOVANNA;RAINOLDI, GIOVANNI;STUDER, LUCA PASINO",2006,02.1 Contributo in Volume,-,nocluster
Strumenti e tecniche di visualizzazione,"CECONELLO, MAURO ATTILIO",2004,02.1 Contributo in Volume,-,nocluster
La cultura del caffè. Un confronto fra i modelli di business di alcune imprese del caffè,"PIREDDA, FRANCESCA",2007,02.1 Contributo in Volume,-,nocluster
Frammenti di graphic design. Napoli e dintorni,"GUIDA, FRANCESCO ERMANNO;GUNETTI, LUCIANA",2004,02.1 Contributo in Volume,-,nocluster
Interview with Aldo Cibic,"CERVETTA, GABRIELE;SCULLICA, FRANCESCO",2006,02.1 Contributo in Volume,-,nocluster
Le risorse di design operanti nel settore dell'elettrodomestico bianco,"RAMPINO, LUCIA ROSA ELENA",2001,02.1 Contributo in Volume,-,nocluster
Un progetto di grafica urbana,"BUCCHETTI, VALERIA LUISA",2006,02.1 Contributo in Volume,-,nocluster
"Artefatti, ambienti, sistemi","PILLAN, MARGHERITA",2004,02.1 Contributo in Volume,-,nocluster
Food delivery services,"P. Joore;H. Luiten;RAMPINO, LUCIA ROSA ELENA",2004,02.1 Contributo in Volume,-,nocluster
Valutare l’usabilità: metodi di prova e tecniche empiriche,"COSTA, FIAMMETTA CARLA ENRICA",2005,02.1 Contributo in Volume,-,nocluster
L'innovazione tecnologica e le performances,"DELL'ACQUA BELLAVITIS, ARTURO",2007,02.1 Contributo in Volume,-,nocluster
Le modulazioni del marchio,"BUCCHETTI, VALERIA LUISA",2005,02.1 Contributo in Volume,-,nocluster
Sinestesie del visibile,"RICCO', DINA",2007,02.1 Contributo in Volume,visibile; non vedenti; sinestesia; scrittura,nocluster
Impianti tecnici e design,"COLLINA, LUISA MARIA VIRGINIA",2003,02.1 Contributo in Volume,-,nocluster
Il design delle apparecchiature medicali:il caso Galileo,"COSTA, FIAMMETTA CARLA ENRICA",2006,02.1 Contributo in Volume,-,nocluster
System architecture,"COLLINA, LUISA MARIA VIRGINIA",2004,02.1 Contributo in Volume,Product Service System Design,nocluster
Poca competitività senza promozione,"MANGIAROTTI, RAFFAELLA",2005,02.1 Contributo in Volume,-,nocluster
L'allestimento e gli interni,"DELL'ACQUA BELLAVITIS, ARTURO",2005,02.1 Contributo in Volume,-,nocluster
L’e-learning nella universita',"COLORNI VITALE, ALBERTO;D. Costa;F. Dal Fiore",2005,02.1 Contributo in Volume,-,nocluster
A decision support system to evaluate transportation system: a tramway case study in Como.,"CICCARELLI, DIEGO;COLORNI VITALE, ALBERTO;A. Luè;D. Rossi",2004,02.1 Contributo in Volume,-,nocluster
La costruzione di superfici parametriche nel processo di Reverse Modeling,"BREVI, FAUSTO",2005,02.1 Contributo in Volume,-,nocluster
La mostra Riflettere Mantova,"VIGNATI, ARIANNA",2006,02.1 Contributo in Volume,-,nocluster
Design e development durable dans le pays emergentes,"L. Chaves;VEZZOLI, CARLO ARNALDO",2007,02.1 Contributo in Volume,-,nocluster
L'economia della Torino-Lione,"PONTI, MARCO GUIDO",2006,02.1 Contributo in Volume,-,nocluster
Più-Yiù - Chinese Restaurant in Rome,"AURICCHIO, VALENTINA;CERVETTA, GABRIELE;COLLINA, LUISA MARIA VIRGINIA;CRESPI, LUCIANO;F. Murialdo;M. Pelizzari;SCULLICA, FRANCESCO;SIMONELLI, GIULIANO",2004,02.1 Contributo in Volume,-,nocluster
CROSSING THE DISCIPLANARY DESIGN BORDERS: From Interior Design to Product Service Systems,"COLLINA, LUISA MARIA VIRGINIA",2008,02.1 Contributo in Volume,-,nocluster
Technological re-qualification and building restructure of two of historical ALER quarters (Calvairate and Molise) and their urban re-connection,"BLASI, CESARE;NEBULONI, ATTILIO",2003,02.1 Contributo in Volume,-,nocluster
La luce negli interni,"DELL'ACQUA BELLAVITIS, ARTURO",2005,02.1 Contributo in Volume,-,nocluster
Il design come valore competitivo nelle politiche aziendali,"RAMPINO, LUCIA ROSA ELENA;TRABUCCO, FRANCESCO",2007,02.1 Contributo in Volume,-,nocluster
Design e territori di conoscenza,"BERTOLA, PAOLA;SIMONELLI, GIULIANO",2002,02.1 Contributo in Volume,-,nocluster
Dal dire al fare: pratiche e tecniche di edilizia sostenibile in Olanda,"PIARDI, SILVIA ELVIRA MARIA;SCUDO, GIOVANNI",2002,02.1 Contributo in Volume,-,nocluster
Contenuti digitali per l'e-learning,"PILLAN, MARGHERITA",2004,02.1 Contributo in Volume,-,nocluster
"Work Place & Hospitality, Hotel Room","DELL'ACQUA BELLAVITIS, ARTURO;SCULLICA, FRANCESCO;A. Sironi",2003,02.1 Contributo in Volume,-,nocluster
Design school as factories of knowledge,"COLLINA, LUISA MARIA VIRGINIA",2004,02.1 Contributo in Volume,-,nocluster
Introduzione,"PENATI, ANTONELLA VALERIA",2001,02.1 Contributo in Volume,-,nocluster
"Prodotto, produzione e professione: il product design come strumento competitivo","INGARAMO, MATTEO ORESTE",2007,02.1 Contributo in Volume,-,nocluster
The vulnerability of ancient buildings under permanent loading: a probabilistic approach,"ANZANI, ANNA;BINDA, LUIGIA;GARAVAGLIA, ELSA",2003,02.1 Contributo in Volume,Time-dependent behaviour; ancient masonry; decay process; deterioration process; probabilistic approach; stochastic model,nocluster
Formati e linguaggi dell'editoria digitale,"PILLAN, MARGHERITA",2004,02.1 Contributo in Volume,-,nocluster
Il riuso degli interni urbani. Allestimenti temporanei per la città evento,"CRESPI, LUCIANO;REBAGLIO, AGNESE",2007,02.1 Contributo in Volume,-,nocluster
Workshop Ustica 2003. Risultati finali,"PIARDI, SILVIA ELVIRA MARIA",2004,02.1 Contributo in Volume,-,nocluster
MEDesign Research. Exploiting resources in the Meditrerranean area: what is the role of design?,"SIMONELLI, GIULIANO;ZURLO, FRANCESCO",2003,02.1 Contributo in Volume,-,nocluster
Technology and Trasparency,"SCULLICA, FRANCESCO",2004,02.1 Contributo in Volume,Interiors; technology,nocluster
"Nuovi vettori della comunicazione d’impresa: l’esperienza Galleria Illy, New York","GALBIATI, MARIA LUISA",2007,02.1 Contributo in Volume,-,nocluster
Immaginare e progettare l'innovazione: i processi formativi,"DELL'ACQUA BELLAVITIS, ARTURO",2007,02.1 Contributo in Volume,-,nocluster
"Muratore, interprete della grafica","BAULE, GIOVANNI",2005,02.1 Contributo in Volume,-,nocluster
Un approccio “public choice” alla governance della mobilità urbana e metropolitana,"ERBA, STEFANO;PONTI, MARCO GUIDO",2005,02.1 Contributo in Volume,-,nocluster
Virtual Models for City Design.The Potential Role of Digital Systems Supporting Design and Restoration Projects in Cities,"CECONELLO, MAURO ATTILIO",2007,02.1 Contributo in Volume,-,nocluster
Un portale per il disegno industriale,"CIUCCARELLI, PAOLO;MAIOCCHI, MARCO MARIA",2001,02.1 Contributo in Volume,museo; rete; life long learning,nocluster
Elementi per la formazione di un centro didattico per l'insegnamento delle metodologie di formazione digitali ad elevato livello di iconicità,"BREVI, FAUSTO;CECONELLO, MAURO ATTILIO",2003,02.1 Contributo in Volume,-,nocluster
Casi studio territorio,"I. Anastasio;V. Arrigoni;NEBULONI, ATTILIO;PADOVANO, GABRIELLA",2007,02.1 Contributo in Volume,-,nocluster
L'e-learning nell'università,"COLORNI VITALE, ALBERTO;D. Costa;G. Fedegari",2007,02.1 Contributo in Volume,-,nocluster
Design degli imballaggi,"BUCCHETTI, VALERIA LUISA",2004,02.1 Contributo in Volume,-,nocluster
Riflessioni per una riforma della regolazione nel settore autostradale,"G. Coco;PONTI, MARCO GUIDO",2006,02.1 Contributo in Volume,-,nocluster
Agape,"INGARAMO, MATTEO ORESTE",2005,02.1 Contributo in Volume,-,nocluster
Nuovi talenti per nuovi gioielli,"CAPPELLIERI, ALBA",2007,02.1 Contributo in Volume,-,nocluster
La progettazione degli impianti semaforici,"MAJA, ROBERTO",2006,02.1 Contributo in Volume,-,nocluster
La mostra,"B. Parini;VILLARI, BEATRICE",2005,02.1 Contributo in Volume,-,nocluster
CaLABria DESIGN. Il design per valorizzare i contesti di artigianato artistico calabrese a partire dalle esperienze della collezione Atena (Cap n° 3 Pagg. 126-129) - La sezione Emporio (Cap. 3 Pagg. 259-262),"CASTELLI, ANTONELLA;SIMONELLI, GIULIANO",2004,02.1 Contributo in Volume,-,nocluster
Il mestiere dell’arte. Luigi Manini e la reinterpretazione del passato tra architettura e arti decorative,"CORDERA, PAOLA",2007,02.1 Contributo in Volume,-,nocluster
"Il Bulgari Hotel caso studio di integrazione fra design, moda , servizi; CP company: nuove forme di ospitalità","CERVETTA, GABRIELE;SCULLICA, FRANCESCO",2007,02.1 Contributo in Volume,ospitalità; moda design metodo intervista; hotel design; design degli interni; design strategico; interior design,nocluster
Il digitale a supporto della città,"CECONELLO, MAURO ATTILIO",2006,02.1 Contributo in Volume,-,nocluster
Il workshop come strumento di action research applicata al design,"SIMONELLI, GIULIANO;VIGNATI, ARIANNA",2003,02.1 Contributo in Volume,-,nocluster
Design e ricerca,"BERTOLA, PAOLA;SIMONELLI, GIULIANO",2002,02.1 Contributo in Volume,-,nocluster
Glossario,"CIUCCARELLI, PAOLO",2006,02.1 Contributo in Volume,-,nocluster
"Milan, Living design","CERVETTA, GABRIELE;COLLINA, LUISA MARIA VIRGINIA;S. Girardi",2005,02.1 Contributo in Volume,-,nocluster
Il design delle interfacce nei processi di e-business,"CIUCCARELLI, PAOLO",2001,02.1 Contributo in Volume,-,nocluster
Percezioni aptiche e cromatiche. Contributi per il design della comunicazione,"CALABI, DANIELA ANNA",2007,02.1 Contributo in Volume,-,nocluster
Riflessioni sul tema di progetto,"COLLINA, LUISA MARIA VIRGINIA",2002,02.1 Contributo in Volume,-,nocluster
Esperienze in cantiere,"PIARDI, SILVIA ELVIRA MARIA;RATTI, ANDREA",2004,02.1 Contributo in Volume,Costruzione progetto yacht,nocluster
Il caso studio Polti: L'ecologico. Contestualizzare l'idea per progettarne il successo,"MANGIAROTTI, RAFFAELLA",2001,02.1 Contributo in Volume,-,nocluster
Commento. Essere tecnico,"PIZZOCARO, SILVIA LUISA",2007,02.1 Contributo in Volume,-,nocluster
"Territorio, identità, progetto. Segni, memorie, potenzialità nel cultural system contemporaneo","TROCCHIANESI, RAFFAELLA",2005,02.1 Contributo in Volume,-,nocluster
Alta velocità: recupero funzionale ed economico di linee sottoutilizzate,"PONTI, MARCO GUIDO",2006,02.1 Contributo in Volume,-,nocluster
CONTRACT DESIGN,"SCULLICA, FRANCESCO",2005,02.1 Contributo in Volume,contract design,nocluster
IL PROGETTO DELL’IDENTITA’ TRA MARCHIO E SISTEMA,"GUIDA, FRANCESCO ERMANNO",2005,02.1 Contributo in Volume,-,nocluster
Il sistema dei trasporti,"ERBA, STEFANO;PONTI, MARCO GUIDO",2006,02.1 Contributo in Volume,-,nocluster
"La progettazione di sistema come approccio metodologico per sviluppare soluzioni sostenibili e contestualizzate""The design of system as methodological approach to develop sustainable and contextualised solutions","MERONI, ANNA",2004,02.1 Contributo in Volume,-,nocluster
Nuovi scenari dell'Ospitalità alberghiera,"SCULLICA, FRANCESCO",2007,02.1 Contributo in Volume,design degli interni,nocluster
LE POLITICHE EUROPEE A FAVORE DELL’INNOVAZIONE E DEL TRASFERIMENTO TECNOLOGICO. IL PROGETTO ATENA,"VIGNATI, ARIANNA",2005,02.1 Contributo in Volume,-,nocluster
Multi-polar Learning network. A model for building a globally shared vision on the design for sustainability discipline,"DE SOUSA PENIN, LARA;VEZZOLI, CARLO ARNALDO",2006,02.1 Contributo in Volume,-,nocluster
Il Danteum di Terragni,"PIERLUISI, GABRIELE",2006,02.1 Contributo in Volume,"Giuseppe Terragni; Roma; Danteum, VIA; architettura virtuale; Rappresentazione dell'architettura e della città.",nocluster
Green Guide-lines for Buildings Renovation and Costruction,"PIARDI, SILVIA ELVIRA MARIA;RATTI, ANDREA;OBERTI, ILARIA",2001,02.1 Contributo in Volume,Building design; bioclimtic; environmental quality; human health and safety,nocluster
Parte Seconda,"SOLDATI, MARIA GRAZIA",2007,02.1 Contributo in Volume,-,nocluster
Politica per la mobilità e i trasporti nell’area milanese,"A. Boitani;BRAMBILLA, MARCO GIOVANNI;PONTI, MARCO GUIDO",2006,02.1 Contributo in Volume,-,nocluster
Il metaprogetto per la formazione del designer,"BERTOLA, PAOLA",2005,02.1 Contributo in Volume,-,nocluster
IL CORPO IN MICROGRAVITA' E LA SUA SECONDA PELLE,"DOMINONI, ANNALISA",2002,02.1 Contributo in Volume,comfort; estetica; space design,nocluster
Progettare le relazioni,"ZURLO, FRANCESCO",2006,02.1 Contributo in Volume,-,nocluster
IL METAPROGETTO E LA RICERCA APPLICATA PER LE IMPRESE: ALCUNE NOTE,"ZURLO, FRANCESCO",2005,02.1 Contributo in Volume,-,nocluster
"The regulatory issues of transport infrastructures, and of toll highways in particular","PONTI, MARCO GUIDO",2005,02.1 Contributo in Volume,-,nocluster
Il manuale d'autore,"BAULE, GIOVANNI",2004,02.1 Contributo in Volume,-,nocluster
La ricerca per il progetto,"BERTOLA, PAOLA",2001,02.1 Contributo in Volume,-,nocluster
Peculiarità della forma marchio,"BAULE, GIOVANNI",2005,02.1 Contributo in Volume,-,nocluster
La regolazione pubblica dei trasporti: un quadro problematico,"PONTI, MARCO GUIDO",2007,02.1 Contributo in Volume,-,nocluster
La progettazione di prodotti industriali per la sanità,"COSTA, FIAMMETTA CARLA ENRICA",2002,02.1 Contributo in Volume,-,nocluster
The network of schools. New ways fot bottom up design driven innovation,"COLLINA, LUISA MARIA VIRGINIA",2007,02.1 Contributo in Volume,-,nocluster
Un’abitabilità sostenibile,"MANZINI, EZIO;VEZZOLI, CARLO ARNALDO",2007,02.1 Contributo in Volume,-,nocluster
Il processo progettuale in una dimensione sistemica,"PENATI, ANTONELLA VALERIA",2001,02.1 Contributo in Volume,-,nocluster
Un approccio a molti criteri per la valutazione di alternative metrotranviarie a Como,"CICCARELLI, DIEGO;COLORNI VITALE, ALBERTO;A. Luè;MORROCCHI, VALENTINA;D. Rossi",2005,02.1 Contributo in Volume,-,nocluster
Angelo Mangiarotti,"SCULLICA, FRANCESCO",2003,02.1 Contributo in Volume,-,nocluster
Denis Santachiara,"MANGIAROTTI, RAFFAELLA",2003,02.1 Contributo in Volume,denis santachiara; design; innovazione; grandi maestri,nocluster
Trans-Alps: a transport model to support the traffic management,"R. Arditi;R. Javicoli;MAJA, ROBERTO;PONTI, MARCO;SALA, GABRIELLA;STUDER, LUCA PASINO;VERONESI, ELEONORA",2006,02.1 Contributo in Volume,-,nocluster
La potenzialità del design,"SIMONELLI, GIULIANO",2004,02.1 Contributo in Volume,-,nocluster
Welfare basis of evaluation,"PONTI, MARCO GUIDO",2003,02.1 Contributo in Volume,-,nocluster
Confrontarsi con la strategia d’impresa,"ZURLO, FRANCESCO",2004,02.1 Contributo in Volume,-,nocluster
L'evoluzione del packaging tra passato e futuro,"BUCCHETTI, VALERIA LUISA",2001,02.1 Contributo in Volume,-,nocluster
Per un’identità dei giacimenti alimentari,"BUCCHETTI, VALERIA LUISA",2007,02.1 Contributo in Volume,-,nocluster
La fabbrica del design. Il caso Alessi,"MANGIAROTTI, RAFFAELLA",2005,02.1 Contributo in Volume,design; innovazione; alessi,nocluster
"Conditions of Microgravity and Body's ""Second Skin""","DOMINONI, ANNALISA",2003,02.1 Contributo in Volume,design; human factors; international space station; microgravity; space clothing; space design,nocluster
Laboratorio Virtual Prototyping e Reverse Modeling,"CECONELLO, MAURO ATTILIO",2006,02.1 Contributo in Volume,-,nocluster
IL PROGETTO GRAFICO COME RISORSA DELLA COMUNICAZIONE DEGLI ENTI PUBBLICI. IMMAGINE COORDINATA. ALCUNI CASI ECCELLENTI,"GUIDA, FRANCESCO ERMANNO",2005,02.1 Contributo in Volume,-,nocluster
Progetto territoriale e urbano,"I. Anastasio;V. Arrigoni;BLASI, CESARE;NEBULONI, ATTILIO;PADOVANO, GABRIELLA",2007,02.1 Contributo in Volume,-,nocluster
Report (Italy),"PONTI, MARCO GUIDO",2002,02.1 Contributo in Volume,-,nocluster
Eine Frage von Kosten und Nutzen,"PONTI, MARCO GUIDO",2007,02.1 Contributo in Volume,-,nocluster
